date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-07-31,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.007812437303840151,Tarakan,2025-08-05,0.0,-0.3529948633464609,-0.16033088785096059,3.3075541296129085,0.23356787142205662,7,3,Low,0.32736591394911874,0.007812437303840151,2.7482688251657805,-0.23119901553306169,-0.5769012422467917,0,0,4,2,4,79,2
2025-08-01,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.31652551068970985,-0.484496242427788,-0.714883548457204,8,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,4,16,4
2025-08-02,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Maintenance,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.282618177877531,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,0,0,4,4,4,16,4
2025-08-03,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,23.6,1.6591128316246557,-0.36280539893822844,-0.484496242427788,-0.714883548457204,8,6,,-1.2174341513804834,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,1,16,4
2025-08-04,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.624038865860557,Banjarmasin,2025-08-09,0.0,-0.3529948633464609,-1.103283610914522,1.757613637438496,1.1314352155744234,8,0,Medium,1.0805793453500563,0.624038865860557,2.402280590334494,-0.23119901553306169,-0.5769012422467917,0,0,4,2,1,83,3
2025-08-05,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.5155466498224216,Muara Jawa,2025-08-06,0.0,-0.3529948633464609,-1.143778513131976,-0.017453612584981345,0.97335997892788,8,1,Medium,0.9479713468639757,0.5155466498224216,0.16473265506951754,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,80,3
2025-08-06,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.8991130919831247,Balikpapan,2025-08-14,0.0,-0.3529948633464609,1.4999601030646357,2.1430001212140146,1.529784811923713,8,2,Medium,1.4147515015349796,0.8991130919831247,0.946421772908737,-0.23119901553306169,-0.5769012422467917,0,0,4,2,0,88,3
2025-08-07,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.3376006984400947,Muara Jawa,2025-08-13,0.0,-0.3529948633464609,0.7884068212436659,1.9934243770159916,0.7141165908275489,8,3,Low,0.730494229346804,0.3376006984400947,1.11576086410382,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,87,2
2025-08-08,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.527028117545896,Muara Jawa,2025-08-14,0.0,-0.3529948633464609,-1.6933521860831315,2.678725490739587,-0.5441622928789371,8,4,Low,-0.32506543860239784,-0.527028117545896,5.43832341336924,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,88,2
2025-08-09,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.6636246725535976,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,0,16,4
2025-08-10,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,29.1,3.7619443453555883,0.9041065418649618,-0.484496242427788,-0.714883548457204,8,6,,-2.000364704546237,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,2,16,4
2025-08-11,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.143778513131976,-0.484496242427788,-0.714883548457204,8,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,4,16,4
2025-08-12,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.24638835784611088,Banjarmasin,2025-08-18,0.0,-0.3529948633464609,0.45866261747297277,1.7660081945108341,0.5813333920444522,8,1,Low,0.6191035106184959,0.24638835784611088,1.1092520014317533,-0.23119901553306169,-0.5769012422467917,0,0,4,2,1,92,2
2025-08-13,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.1341861492077804,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.0016487210188539405,-0.484496242427788,0.41693514593204695,8,2,Low,0.48119119219297213,0.1341861492077804,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,3,16,2
2025-08-14,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,36.6,2.280471032091938,-1.5024476470579933,-0.484496242427788,-0.714883548457204,8,3,,-1.4487795142539897,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,0,0,4,0,2,16,4
2025-08-15,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.3306820635910824,Tarakan,2025-08-19,0.0,-0.3529948633464609,0.25040312035464,2.4505461666823987,0.704632076628756,8,4,Low,0.7225377494376389,0.3306820635910824,1.7118086332478193,-0.23119901553306169,-0.5769012422467917,0,0,4,2,4,93,2
2025-08-16,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.5105169793071902,Muara Jawa,2025-08-19,0.0,-0.3529948633464609,1.1007960669211652,2.5779908058715306,-0.5188702550154902,8,5,Low,-0.30384815884462507,-0.5105169793071902,1.3349686901665314,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,93,2
2025-08-17,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.04979217339253335,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.999153862355356,-0.484496242427788,0.2936364613477431,8,6,Low,0.3777569533738294,0.04979217339253335,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,2,16,2
2025-08-18,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.4252033165041591,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.4008127571623248,-0.484496242427788,0.8405767801447835,8,0,Low,0.8365806281356681,0.4252033165041591,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,3,16,2
2025-08-19,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.31707875739036734,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.187570857387137,-0.484496242427788,0.6825015434982401,8,1,Low,0.7039726296495875,0.31707875739036734,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,2,16,2
2025-08-20,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.8429592395166063,-0.484496242427788,-0.714883548457204,8,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,1,16,4
2025-08-21,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.06902785988398283,Muara Jawa,2025-08-23,0.0,-0.3529948633464609,0.43552267334871364,-0.09376776778805433,0.12291520576947622,8,3,Low,0.23454031500886224,-0.06902785988398283,-0.16974168363018535,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,97,2
2025-08-22,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.0429462066105173,-0.484496242427788,-0.714883548457204,8,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,0,16,4
2025-08-23,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.8406222176557258,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.8578266536164436,-0.484496242427788,1.4444241841345793,8,5,Medium,1.3431431823524957,0.8406222176557258,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,2,16,3
2025-08-24,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.7941918072747307,-0.484496242427788,-0.714883548457204,8,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,0,16,4
2025-08-25,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.95038643011348,-0.484496242427788,-0.714883548457204,8,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,0,16,4
2025-08-26,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,-0.3983147706688597,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.918164057920449,-0.484496242427788,-0.35763351363601587,8,1,Low,-0.16858800038882274,-0.3983147706688597,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,2,16,2
2025-08-27,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Maintenance,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.918164057920449,-0.484496242427788,-0.714883548457204,8,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,0,0,4,4,0,16,4
2025-08-28,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.8568993923971219,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.123936011045424,-0.484496242427788,1.4697162219980262,8,3,Medium,1.364360462110269,0.8568993923971219,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,4,16,3
2025-08-29,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,-0.6208809033238023,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.39173032909355243,-0.484496242427788,-0.6801069963949644,8,4,Low,-0.4391083173004274,-0.6208809033238023,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,3,16,2
2025-08-30,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.1933558434182017,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,0,16,4
2025-08-31,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,1.3332156495627006,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.24461813432357513,-0.484496242427788,2.1620857585098867,8,6,Full,1.9451834954793021,1.3332156495627006,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,4,16,0
2025-09-01,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.06984618744764155,Muara Jawa,2025-09-04,0.0,-0.3529948633464609,0.3429628968516768,1.8339277926415691,0.32525150867705177,9,0,Low,0.40427855307104527,0.06984618744764155,1.2119545994818615,-0.23119901553306169,-0.5769012422467917,0,0,4,2,2,109,2
2025-09-02,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,1.1201417502271758,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.3520380102503085,-0.484496242427788,1.8522582946826616,9,1,High,1.6852718184465842,1.1201417502271758,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,0,16,1
2025-09-03,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,14.1,3.216649451487564,-0.21239576213054367,-0.484496242427788,-0.714883548457204,9,2,,-1.7973393883918871,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,1,16,4
2025-09-04,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,37.4,3.2277876328043518,-1.247908261691142,-0.484496242427788,-0.714883548457204,9,3,,-1.8014863789627773,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,0,0,4,0,3,16,4
2025-09-05,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.2627756757909794,-0.484496242427788,-0.714883548457204,9,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,4,16,4
2025-09-06,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.970228932200032,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,2,16,4
2025-09-07,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.13528911998081136,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-1.2363382896290125,-0.484496242427788,0.42009665066497787,9,6,Low,0.4838433521626938,0.13528911998081136,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,1,16,2
2025-09-08,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,1.1838132448521443,Samarinda,2025-09-16,0.0,-0.3529948633464609,-0.4437952033731355,1.0082086333443196,1.9439419319376565,9,0,High,1.7621844575685108,1.1838132448521443,0.9560268212189682,-0.23119901553306169,-0.5769012422467917,0,0,4,2,3,121,1
2025-09-09,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Balikpapan,2025-06-03,46.1,3.1769518308969626,0.30825298066528795,-0.484496242427788,-0.714883548457204,9,1,,-1.7825590886648686,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,0,0,4,0,0,16,4
2025-09-10,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.15136575458165644,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.95038643011348,-0.484496242427788,0.442227183795494,9,2,Low,0.5024084719507452,0.15136575458165644,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,3,16,2
2025-09-11,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,1.1385245964443582,Banjarmasin,2025-09-14,0.0,-0.3529948633464609,-1.3578229962813733,2.2796024590275152,1.8807118372790392,9,3,High,1.7091412581740784,1.1385245964443582,3.620874633265355,-0.23119901553306169,-0.5769012422467917,0,0,4,2,1,119,1
2025-09-12,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.06546772771227627,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.23883314829251026,-0.484496242427788,0.3189284992111902,9,4,Low,0.39897423313160246,0.06546772771227627,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,4,16,2
2025-09-13,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.112366038983295,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,2,16,4
2025-09-14,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.279328050509964,-0.484496242427788,-0.714883548457204,9,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,3,16,4
2025-09-15,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Tarakan,2025-06-03,22.3,2.844805552142505,0.08842351148482588,-0.484496242427788,-0.714883548457204,9,0,,-1.6588937031790918,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,4,16,4
2025-09-16,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.5738542403645736,Tarakan,2025-09-21,0.0,-0.3529948633464609,-1.5950074235550298,2.0979747696442015,-0.6137153970034163,9,1,Low,-0.3834129579362733,-0.5738542403645736,4.013234541235656,-0.23119901553306169,-0.5769012422467917,0,0,4,2,4,126,2
2025-09-17,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,21.1,2.5366492023780505,1.621444809716997,-0.484496242427788,-0.714883548457204,9,2,,-1.5441602973844637,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,2,16,4
2025-09-18,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.05462239312106342,Balikpapan,2025-09-19,0.0,-0.3529948633464609,0.43552267334871364,2.1330792810376153,0.14188423416706147,9,3,Low,0.2504532748271922,-0.05462239312106342,1.374338113334083,-0.23119901553306169,-0.5769012422467917,0,0,4,2,0,124,2
2025-09-19,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Balikpapan,2025-06-03,44.9,2.8952605615262432,1.5520249773442192,-0.484496242427788,-0.714883548457204,9,4,,-1.6776792160215857,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,0,0,4,0,0,16,4
2025-09-20,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Tarakan,2025-06-03,15.8,2.474675219153874,-1.1553484851941054,-0.484496242427788,-0.714883548457204,9,5,,-1.5210860165156646,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,4,16,4
2025-09-21,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.5753076117066441,Banjarmasin,2025-09-23,0.0,-0.3529948633464609,-0.8198192953923472,2.7481713719743834,1.0587206067170134,9,6,Medium,1.0195796660464593,0.5753076117066441,3.115453052646277,-0.23119901553306169,-0.5769012422467917,0,0,4,2,1,128,3
2025-09-22,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.6529500694566714,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.7735394071438291,-0.484496242427788,1.1725347771025247,9,0,Medium,1.1150574249564373,0.6529500694566714,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,0,16,3
2025-09-23,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,1.3562443423693165,Tarakan,2025-09-26,0.0,-0.3529948633464609,1.112366038983295,-0.21358099145687892,2.1968623105721257,9,1,Full,1.9743572551462396,1.3562443423693165,-0.2840388196305678,-0.23119901553306169,-0.5769012422467917,0,0,4,2,4,131,0
2025-09-24,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,-0.30543126223695016,Banjarmasin,2025-10-02,0.0,-0.3529948633464609,1.2974855919773678,0.36640658808647575,-0.2216888101199885,9,2,Low,-0.05454512169079347,-0.30543126223695016,0.029894974454593614,-0.23119901553306169,-0.5769012422467917,0,0,4,2,1,137,2
2025-09-25,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.28201765615068647,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.6792946700276448,-0.484496242427788,0.6319174677713462,9,3,Low,0.661538070134042,0.28201765615068647,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,1,16,2
2025-09-26,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.8578266536164436,-0.484496242427788,-0.714883548457204,9,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,2,16,4
2025-09-27,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,-0.4112496097344045,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.2272631762303809,-0.484496242427788,-0.3766025420336011,9,5,Low,-0.18450096020715237,-0.4112496097344045,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,3,16,2
2025-09-28,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.3049555386275805,-0.484496242427788,-0.714883548457204,9,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,0,0,4,1,0,16,4
2025-09-29,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Loading,0.7242420894225811,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.0776561227969057,-0.484496242427788,1.2768644332892434,9,0,Medium,1.2025787039572506,0.7242420894225811,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,0,0,4,3,4,16,3
2025-09-30,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Samarinda,2025-06-03,32.0,1.886445968244216,0.7768368491815365,-0.484496242427788,-0.714883548457204,9,1,,-1.3020752922632677,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,0,0,4,0,3,16,4
2025-10-01,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.8892391277651249,-0.484496242427788,-0.714883548457204,10,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,0,0,4,5,3,16,4
2025-10-02,VSL-001,MV Coal Carrier 1,Supramax,-0.6087477255094396,In Transit,0.6514460184025382,Balikpapan,2025-10-05,0.0,-0.3529948633464609,-0.7908943652370233,3.0595331252029214,1.169373272369594,10,3,Medium,1.1124052649867155,0.6514460184025382,3.405987299455738,-0.23119901553306169,-0.5769012422467917,0,0,4,2,0,140,3
