date,road_id,road_type,length_km,condition_status,average_speed_kmh,dust_level,gradient_pct,width_m,traffic_volume_trucks,maintenance_work,maintenance_priority,quality_score,safety_score,traffic_density,days_since_maintenance,maintenance_urgency,road_capacity,capacity_utilization,road_id_encoded,road_type_encoded,condition_status_encoded,dust_level_encoded,maintenance_work_encoded,high_priority
2025-10-03,RD-001,Ramp Road,4.08,Excellent,25,High,-5.4,22.1,149,No,1,100,79.51100401606426,36.51960784313725,60.0,100.0,22.542,150.0,0,2,1,0,0,0
2025-10-04,RD-001,Ramp Road,4.08,Excellent,24,Low,-5.4,22.1,200,No,1,100,79.51100401606426,49.01960784313725,60.0,100.0,21.640320000000003,150.0,0,2,1,1,0,0
2025-10-05,RD-001,Ramp Road,4.08,Excellent,34,Low,-5.4,22.1,112,No,1,100,79.51100401606426,27.45098039215686,60.0,100.0,30.65712,150.0,0,2,1,1,0,0
2025-10-06,RD-001,Ramp Road,4.08,Excellent,38,Medium,-5.4,22.1,296,No,1,100,79.51100401606426,72.54901960784314,60.0,100.0,34.26384,150.0,0,2,1,2,0,0
2025-10-07,RD-001,Ramp Road,4.08,Excellent,58,Medium,-5.4,22.1,127,No,1,100,79.51100401606426,31.127450980392155,60.0,100.0,52.29744000000001,150.0,0,2,1,2,0,0
2025-10-08,RD-001,Ramp Road,4.08,Excellent,49,High,-5.4,22.1,50,No,1,100,79.51100401606426,12.254901960784313,60.0,100.0,44.18232000000001,110.6627548120592,0,2,1,0,0,0
2025-10-09,RD-001,Ramp Road,4.08,Excellent,22,High,-5.4,22.1,154,No,1,100,79.51100401606426,37.745098039215684,60.0,100.0,19.83696,150.0,0,2,1,0,0,0
2025-10-10,RD-001,Ramp Road,4.08,Excellent,51,Low,-5.4,22.1,132,No,1,100,79.51100401606426,32.35294117647059,60.0,100.0,45.98568,150.0,0,2,1,1,0,0
2025-10-11,RD-001,Ramp Road,4.08,Excellent,59,Medium,-5.4,22.1,138,No,1,100,79.51100401606426,33.8235294117647,60.0,100.0,53.19912,150.0,0,2,1,2,0,0
2025-10-12,RD-001,Ramp Road,4.08,Excellent,46,High,-5.4,22.1,174,No,1,100,79.51100401606426,42.64705882352941,60.0,100.0,41.47728,150.0,0,2,1,0,0,0
2025-10-13,RD-001,Ramp Road,4.08,Excellent,39,Low,-5.4,22.1,274,No,1,100,79.51100401606426,67.15686274509804,60.0,100.0,35.16552,150.0,0,2,1,1,0,0
2025-10-14,RD-001,Ramp Road,4.08,Excellent,54,High,-5.4,22.1,88,No,1,100,79.51100401606426,21.56862745098039,60.0,100.0,48.69072,150.0,0,2,1,0,0,0
2025-10-15,RD-001,Ramp Road,4.08,Excellent,22,Medium,-5.4,22.1,241,No,1,100,79.51100401606426,59.068627450980394,60.0,100.0,19.83696,150.0,0,2,1,2,0,0
2025-10-16,RD-001,Ramp Road,4.08,Excellent,44,High,-5.4,22.1,204,No,1,100,79.51100401606426,50.0,60.0,100.0,39.67392,150.0,0,2,1,0,0,0
2025-10-17,RD-001,Ramp Road,4.08,Excellent,51,High,-5.4,22.1,232,No,1,100,79.51100401606426,56.86274509803921,60.0,100.0,45.98568,150.0,0,2,1,0,0,0
2025-10-18,RD-001,Ramp Road,4.08,Excellent,19,High,-5.4,22.1,123,No,1,100,79.51100401606426,30.14705882352941,60.0,100.0,17.13192,150.0,0,2,1,0,0,0
2025-10-19,RD-001,Ramp Road,4.08,Excellent,50,Low,-5.4,22.1,265,No,1,100,79.51100401606426,64.95098039215686,60.0,100.0,45.084,150.0,0,2,1,1,0,0
2025-10-20,RD-001,Ramp Road,4.08,Excellent,43,High,-5.4,22.1,117,No,1,100,79.51100401606426,28.676470588235293,60.0,100.0,38.772240000000004,150.0,0,2,1,0,0,0
2025-10-21,RD-001,Ramp Road,4.08,Excellent,50,Medium,-5.4,22.1,92,No,1,100,79.51100401606426,22.549019607843135,60.0,100.0,45.084,150.0,0,2,1,2,0,0
2025-10-22,RD-001,Ramp Road,4.08,Excellent,54,Medium,-5.4,22.1,183,No,1,100,79.51100401606426,44.85294117647059,60.0,100.0,48.69072,150.0,0,2,1,2,0,0
2025-10-23,RD-001,Ramp Road,4.08,Excellent,26,Medium,-5.4,22.1,190,No,1,100,79.51100401606426,46.568627450980394,60.0,100.0,23.44368,150.0,0,2,1,2,0,0
2025-10-24,RD-001,Ramp Road,4.08,Excellent,54,High,-5.4,22.1,253,No,1,100,79.51100401606426,62.009803921568626,60.0,100.0,48.69072,150.0,0,2,1,0,0,0
2025-10-25,RD-001,Ramp Road,4.08,Excellent,51,High,-5.4,22.1,155,No,1,100,79.51100401606426,37.990196078431374,60.0,100.0,45.98568,150.0,0,2,1,0,0,0
2025-10-26,RD-001,Ramp Road,4.08,Excellent,43,Medium,-5.4,22.1,89,No,1,100,79.51100401606426,21.813725490196077,60.0,100.0,38.772240000000004,150.0,0,2,1,2,0,0
2025-10-27,RD-001,Ramp Road,4.08,Excellent,51,Low,-5.4,22.1,139,No,1,100,79.51100401606426,34.068627450980394,60.0,100.0,45.98568,150.0,0,2,1,1,0,0
2025-10-28,RD-001,Ramp Road,4.08,Excellent,54,High,-5.4,22.1,198,No,1,100,79.51100401606426,48.529411764705884,60.0,100.0,48.69072,150.0,0,2,1,0,0,0
2025-10-29,RD-001,Ramp Road,4.08,Excellent,40,Low,-5.4,22.1,84,No,1,100,79.51100401606426,20.588235294117645,60.0,100.0,36.0672,150.0,0,2,1,1,0,0
2025-10-30,RD-001,Ramp Road,4.08,Excellent,16,High,-5.4,22.1,259,No,1,100,79.51100401606426,63.48039215686274,60.0,100.0,14.42688,150.0,0,2,1,0,0,0
2025-10-31,RD-001,Ramp Road,4.08,Excellent,58,High,-5.4,22.1,228,No,1,100,79.51100401606426,55.88235294117647,60.0,100.0,52.29744000000001,150.0,0,2,1,0,0,0
2025-11-01,RD-001,Ramp Road,4.08,Excellent,38,Low,-5.4,22.1,226,No,1,100,79.51100401606426,55.3921568627451,60.0,100.0,34.26384,150.0,0,2,1,1,0,0
2025-11-02,RD-001,Ramp Road,4.08,Excellent,35,Low,-5.4,22.1,248,No,1,100,79.51100401606426,60.78431372549019,60.0,100.0,31.558800000000005,150.0,0,2,1,1,0,0
2025-11-03,RD-001,Ramp Road,4.08,Excellent,36,High,-5.4,22.1,238,No,1,100,79.51100401606426,58.333333333333336,60.0,100.0,32.460480000000004,150.0,0,2,1,0,0,0
2025-11-04,RD-001,Ramp Road,4.08,Excellent,44,High,-5.4,22.1,228,No,1,100,79.51100401606426,55.88235294117647,60.0,100.0,39.67392,150.0,0,2,1,0,0,0
2025-11-05,RD-001,Ramp Road,4.08,Excellent,43,Low,-5.4,22.1,222,No,1,100,79.51100401606426,54.411764705882355,60.0,100.0,38.772240000000004,150.0,0,2,1,1,0,0
2025-11-06,RD-001,Ramp Road,4.08,Excellent,15,Medium,-5.4,22.1,164,No,1,100,79.51100401606426,40.19607843137255,60.0,100.0,13.525200000000002,150.0,0,2,1,2,0,0
2025-11-07,RD-001,Ramp Road,4.08,Excellent,44,Medium,-5.4,22.1,228,No,1,100,79.51100401606426,55.88235294117647,60.0,100.0,39.67392,150.0,0,2,1,2,0,0
2025-11-08,RD-001,Ramp Road,4.08,Excellent,53,High,-5.4,22.1,81,No,1,100,79.51100401606426,19.852941176470587,60.0,100.0,47.78904000000001,150.0,0,2,1,0,0,0
2025-11-09,RD-001,Ramp Road,4.08,Excellent,47,High,-5.4,22.1,104,No,1,100,79.51100401606426,25.49019607843137,60.0,100.0,42.37896,150.0,0,2,1,0,0,0
2025-11-10,RD-001,Ramp Road,4.08,Excellent,15,Low,-5.4,22.1,296,No,1,100,79.51100401606426,72.54901960784314,60.0,100.0,13.525200000000002,150.0,0,2,1,1,0,0
2025-11-11,RD-001,Ramp Road,4.08,Excellent,22,Medium,-5.4,22.1,298,No,1,100,79.51100401606426,73.0392156862745,60.0,100.0,19.83696,150.0,0,2,1,2,0,0
2025-11-12,RD-001,Ramp Road,4.08,Excellent,22,Medium,-5.4,22.1,84,No,1,100,79.51100401606426,20.588235294117645,60.0,100.0,19.83696,150.0,0,2,1,2,0,0
2025-05-17,RD-002,Pit Access Road,3.21,Poor,25,Medium,10.2,24.5,56,No,4,40,48.55871485943776,17.445482866043616,30.0,70.0,7.8645,150.0,1,1,4,2,0,1
2025-05-18,RD-002,Pit Access Road,3.21,Poor,25,Low,10.2,24.5,196,No,4,40,48.55871485943776,61.059190031152646,30.0,70.0,7.8645,150.0,1,1,4,1,0,1
2025-05-19,RD-002,Pit Access Road,3.21,Poor,24,Low,10.2,24.5,197,No,4,40,48.55871485943776,61.37071651090343,30.0,70.0,7.549919999999998,150.0,1,1,4,1,0,1
2025-05-20,RD-002,Pit Access Road,3.21,Poor,21,Low,10.2,24.5,86,No,4,40,48.55871485943776,26.79127725856698,30.0,70.0,6.606179999999999,150.0,1,1,4,1,0,1
2025-05-21,RD-002,Pit Access Road,3.21,Poor,21,High,10.2,24.5,293,No,4,40,48.55871485943776,91.27725856697819,30.0,70.0,6.606179999999999,150.0,1,1,4,0,0,1
2025-05-22,RD-002,Pit Access Road,3.21,Poor,23,High,10.2,24.5,177,No,4,40,48.55871485943776,55.14018691588785,30.0,70.0,7.235340000000001,150.0,1,1,4,0,0,1
2025-05-23,RD-002,Pit Access Road,3.21,Poor,18,Medium,10.2,24.5,286,No,4,40,48.55871485943776,89.09657320872275,30.0,70.0,5.662440000000001,150.0,1,1,4,2,0,1
2025-05-24,RD-002,Pit Access Road,3.21,Poor,23,Medium,10.2,24.5,235,No,4,40,48.55871485943776,73.20872274143302,30.0,70.0,7.235340000000001,150.0,1,1,4,2,0,1
2025-05-25,RD-002,Pit Access Road,3.21,Poor,15,Medium,10.2,24.5,177,No,4,40,48.55871485943776,55.14018691588785,30.0,70.0,4.7187,150.0,1,1,4,2,0,1
2025-05-26,RD-002,Pit Access Road,3.21,Poor,26,Low,10.2,24.5,202,No,4,40,48.55871485943776,62.92834890965732,30.0,70.0,8.179079999999999,150.0,1,1,4,1,0,1
2025-05-27,RD-002,Pit Access Road,3.21,Poor,15,High,10.2,24.5,217,No,4,40,48.55871485943776,67.601246105919,30.0,70.0,4.7187,150.0,1,1,4,0,0,1
2025-05-28,RD-002,Pit Access Road,3.21,Poor,19,Low,10.2,24.5,194,No,4,40,48.55871485943776,60.43613707165109,30.0,70.0,5.9770199999999996,150.0,1,1,4,1,0,1
2025-05-29,RD-002,Pit Access Road,3.21,Poor,11,Medium,10.2,24.5,156,No,4,40,48.55871485943776,48.598130841121495,30.0,70.0,3.4603800000000002,150.0,1,1,4,2,0,1
2025-05-30,RD-002,Pit Access Road,3.21,Poor,20,High,10.2,24.5,213,No,4,40,48.55871485943776,66.35514018691589,30.0,70.0,6.291600000000001,150.0,1,1,4,0,0,1
2025-05-31,RD-002,Pit Access Road,3.21,Poor,11,High,10.2,24.5,160,No,4,40,48.55871485943776,49.84423676012461,30.0,70.0,3.4603800000000002,150.0,1,1,4,0,0,1
2025-06-01,RD-002,Pit Access Road,3.21,Poor,13,High,10.2,24.5,197,No,4,40,48.55871485943776,61.37071651090343,30.0,70.0,4.0895399999999995,150.0,1,1,4,0,0,1
2025-06-02,RD-002,Pit Access Road,3.21,Poor,22,High,10.2,24.5,275,No,4,40,48.55871485943776,85.66978193146417,30.0,70.0,6.9207600000000005,150.0,1,1,4,0,0,1
2025-06-03,RD-002,Pit Access Road,3.21,Poor,17,Low,10.2,24.5,178,No,4,40,48.55871485943776,55.45171339563863,30.0,70.0,5.347860000000001,150.0,1,1,4,1,0,1
2025-06-04,RD-002,Pit Access Road,3.21,Poor,16,High,10.2,24.5,180,No,4,40,48.55871485943776,56.074766355140184,30.0,70.0,5.0332799999999995,150.0,1,1,4,0,0,1
2025-06-05,RD-002,Pit Access Road,3.21,Good,52,Medium,10.2,24.5,61,No,2,80,68.55871485943776,19.003115264797508,30.0,90.0,32.716319999999996,150.0,1,1,3,2,0,0
2025-06-06,RD-002,Pit Access Road,3.21,Good,31,Medium,10.2,24.5,106,No,2,80,68.55871485943776,33.021806853582554,30.0,90.0,19.503960000000003,150.0,1,1,3,2,0,0
2025-06-07,RD-002,Pit Access Road,3.21,Good,38,High,10.2,24.5,57,No,2,80,68.55871485943776,17.757009345794394,30.0,90.0,23.908079999999998,150.0,1,1,3,0,0,0
2025-06-08,RD-002,Pit Access Road,3.21,Good,30,Medium,10.2,24.5,249,No,2,80,68.55871485943776,77.57009345794393,30.0,90.0,18.8748,150.0,1,1,3,2,0,0
2025-06-09,RD-002,Pit Access Road,3.21,Good,40,Low,10.2,24.5,158,No,2,80,68.55871485943776,49.22118380062305,30.0,90.0,25.166400000000003,150.0,1,1,3,1,0,0
2025-06-10,RD-002,Pit Access Road,3.21,Good,31,High,10.2,24.5,75,No,2,80,68.55871485943776,23.364485981308412,30.0,90.0,19.503960000000003,150.0,1,1,3,0,0,0
2025-06-11,RD-002,Pit Access Road,3.21,Fair,21,Low,10.2,24.5,164,No,3,60,58.55871485943776,51.09034267912773,30.0,80.0,9.90927,150.0,1,1,2,1,0,0
2025-06-12,RD-002,Pit Access Road,3.21,Fair,32,High,10.2,24.5,271,No,3,60,58.55871485943776,84.42367601246106,30.0,80.0,15.099839999999999,150.0,1,1,2,0,0,0
2025-06-13,RD-002,Pit Access Road,3.21,Fair,53,Low,10.2,24.5,63,No,3,60,58.55871485943776,19.626168224299064,30.0,80.0,25.00911,150.0,1,1,2,1,0,0
2025-06-14,RD-002,Pit Access Road,3.21,Fair,48,High,10.2,24.5,86,No,3,60,58.55871485943776,26.79127725856698,30.0,80.0,22.649759999999997,150.0,1,1,2,0,0,0
2025-06-15,RD-002,Pit Access Road,3.21,Fair,53,High,10.2,24.5,169,No,3,60,58.55871485943776,52.64797507788162,30.0,80.0,25.00911,150.0,1,1,2,0,0,0
2025-06-16,RD-002,Pit Access Road,3.21,Fair,32,Low,10.2,24.5,65,No,3,60,58.55871485943776,20.249221183800625,30.0,80.0,15.099839999999999,150.0,1,1,2,1,0,0
2025-06-17,RD-002,Pit Access Road,3.21,Fair,49,Medium,10.2,24.5,83,Yes,3,60,58.55871485943776,25.856697819314643,0.0,30.0,23.12163,150.0,1,1,2,2,1,0
2025-06-18,RD-002,Pit Access Road,3.21,Fair,46,High,10.2,24.5,172,No,3,60,58.55871485943776,53.58255451713396,1.0,31.666666666666668,21.706020000000002,150.0,1,1,2,0,0,0
2025-06-19,RD-002,Pit Access Road,3.21,Fair,43,Medium,10.2,24.5,294,No,3,60,58.55871485943776,91.58878504672897,2.0,33.333333333333336,20.29041,150.0,1,1,2,2,0,0
2025-06-20,RD-002,Pit Access Road,3.21,Fair,24,Medium,10.2,24.5,202,No,3,60,58.55871485943776,62.92834890965732,3.0,35.0,11.324879999999999,150.0,1,1,2,2,0,0
2025-06-21,RD-002,Pit Access Road,3.21,Fair,17,Low,10.2,24.5,191,No,3,60,58.55871485943776,59.50155763239876,4.0,36.666666666666664,8.02179,150.0,1,1,2,1,0,0
2025-06-22,RD-002,Pit Access Road,3.21,Fair,51,Low,10.2,24.5,225,Yes,3,60,58.55871485943776,70.09345794392523,0.0,30.0,24.065369999999998,150.0,1,1,2,1,1,0
2025-06-23,RD-002,Pit Access Road,3.21,Fair,38,High,10.2,24.5,299,No,3,60,58.55871485943776,93.14641744548287,1.0,31.666666666666668,17.93106,150.0,1,1,2,0,0,0
2025-06-24,RD-002,Pit Access Road,3.21,Fair,53,High,10.2,24.5,95,No,3,60,58.55871485943776,29.595015576323988,2.0,33.333333333333336,25.00911,150.0,1,1,2,0,0,0
2025-06-25,RD-002,Pit Access Road,3.21,Fair,21,High,10.2,24.5,121,No,3,60,58.55871485943776,37.69470404984424,3.0,35.0,9.90927,150.0,1,1,2,0,0,0
2025-06-26,RD-002,Pit Access Road,3.21,Fair,59,Medium,10.2,24.5,123,Yes,3,60,58.55871485943776,38.3177570093458,0.0,30.0,27.840329999999998,150.0,1,1,2,2,1,0
2025-06-27,RD-002,Pit Access Road,3.21,Poor,12,Medium,10.2,24.5,54,No,4,40,48.55871485943776,16.822429906542055,1.0,21.666666666666668,3.774959999999999,150.0,1,1,4,2,0,1
2025-06-28,RD-002,Pit Access Road,3.21,Poor,12,Medium,10.2,24.5,290,No,4,40,48.55871485943776,90.34267912772586,2.0,23.333333333333332,3.774959999999999,150.0,1,1,4,2,0,1
2025-06-29,RD-002,Pit Access Road,3.21,Poor,26,High,10.2,24.5,209,No,4,40,48.55871485943776,65.10903426791278,3.0,25.0,8.179079999999999,150.0,1,1,4,0,0,1
2025-06-30,RD-002,Pit Access Road,3.21,Poor,18,Medium,10.2,24.5,150,No,4,40,48.55871485943776,46.728971962616825,4.0,26.666666666666668,5.662440000000001,150.0,1,1,4,2,0,1
2025-07-01,RD-002,Pit Access Road,3.21,Poor,18,High,10.2,24.5,202,No,4,40,48.55871485943776,62.92834890965732,5.0,28.333333333333332,5.662440000000001,150.0,1,1,4,0,0,1
2025-07-02,RD-002,Pit Access Road,3.21,Poor,14,High,10.2,24.5,236,No,4,40,48.55871485943776,73.5202492211838,6.0,30.0,4.40412,150.0,1,1,4,0,0,1
2025-07-03,RD-002,Pit Access Road,3.21,Critical,14,Medium,10.2,24.5,195,No,5,20,38.55871485943776,60.74766355140187,7.0,21.666666666666664,2.20206,150.0,1,1,0,2,0,1
2025-07-04,RD-002,Pit Access Road,3.21,Critical,14,Low,10.2,24.5,130,No,5,20,38.55871485943776,40.49844236760125,8.0,23.333333333333336,2.20206,150.0,1,1,0,1,0,1
2025-07-05,RD-002,Pit Access Road,3.21,Critical,28,Medium,10.2,24.5,116,No,5,20,38.55871485943776,36.137071651090345,9.0,25.0,4.40412,150.0,1,1,0,2,0,1
2025-07-06,RD-002,Pit Access Road,3.21,Critical,22,Low,10.2,24.5,55,No,5,20,38.55871485943776,17.133956386292834,10.0,26.666666666666664,3.4603800000000002,150.0,1,1,0,1,0,1
2025-07-07,RD-002,Pit Access Road,3.21,Critical,25,Low,10.2,24.5,62,No,5,20,38.55871485943776,19.314641744548286,11.0,28.333333333333332,3.93225,150.0,1,1,0,1,0,1
2025-07-08,RD-002,Pit Access Road,3.21,Critical,15,High,10.2,24.5,182,No,5,20,38.55871485943776,56.69781931464175,12.0,30.0,2.35935,150.0,1,1,0,0,0,1
2025-07-09,RD-002,Pit Access Road,3.21,Critical,19,Medium,10.2,24.5,209,No,5,20,38.55871485943776,65.10903426791278,13.0,31.666666666666668,2.9885099999999998,150.0,1,1,0,2,0,1
2025-07-10,RD-002,Pit Access Road,3.21,Critical,13,Medium,10.2,24.5,255,No,5,20,38.55871485943776,79.4392523364486,14.0,33.33333333333333,2.0447699999999998,150.0,1,1,0,2,0,1
2025-07-11,RD-002,Pit Access Road,3.21,Critical,22,Medium,10.2,24.5,204,No,5,20,38.55871485943776,63.55140186915888,15.0,35.0,3.4603800000000002,150.0,1,1,0,2,0,1
2025-07-12,RD-002,Pit Access Road,3.21,Critical,22,High,10.2,24.5,289,No,5,20,38.55871485943776,90.03115264797508,16.0,36.66666666666667,3.4603800000000002,150.0,1,1,0,0,0,1
2025-07-13,RD-002,Pit Access Road,3.21,Critical,11,High,10.2,24.5,205,No,5,20,38.55871485943776,63.862928348909655,17.0,38.33333333333333,1.7301900000000001,150.0,1,1,0,0,0,1
2025-07-14,RD-002,Pit Access Road,3.21,Critical,13,Medium,10.2,24.5,117,No,5,20,38.55871485943776,36.44859813084112,18.0,40.0,2.0447699999999998,150.0,1,1,0,2,0,1
2025-07-15,RD-002,Pit Access Road,3.21,Critical,19,Medium,10.2,24.5,242,No,5,20,38.55871485943776,75.38940809968848,19.0,41.666666666666664,2.9885099999999998,150.0,1,1,0,2,0,1
2025-07-16,RD-002,Pit Access Road,3.21,Critical,23,High,10.2,24.5,78,No,5,20,38.55871485943776,24.299065420560748,20.0,43.33333333333333,3.6176700000000004,150.0,1,1,0,0,0,1
2025-07-17,RD-002,Pit Access Road,3.21,Critical,21,High,10.2,24.5,78,Yes,5,20,38.55871485943776,24.299065420560748,0.0,10.0,3.3030899999999996,150.0,1,1,0,0,1,1
2025-07-18,RD-002,Pit Access Road,3.21,Critical,28,High,10.2,24.5,107,Yes,5,20,38.55871485943776,33.333333333333336,0.0,10.0,4.40412,150.0,1,1,0,0,1,1
2025-07-19,RD-002,Pit Access Road,3.21,Critical,13,Low,10.2,24.5,148,No,5,20,38.55871485943776,46.10591900311527,1.0,11.666666666666666,2.0447699999999998,150.0,1,1,0,1,0,1
2025-07-20,RD-002,Pit Access Road,3.21,Critical,20,Medium,10.2,24.5,224,No,5,20,38.55871485943776,69.78193146417446,2.0,13.333333333333334,3.1458000000000004,150.0,1,1,0,2,0,1
2025-07-21,RD-002,Pit Access Road,3.21,Critical,26,Medium,10.2,24.5,285,Yes,5,20,38.55871485943776,88.78504672897196,0.0,10.0,4.0895399999999995,150.0,1,1,0,2,1,1
2025-07-22,RD-002,Pit Access Road,3.21,Critical,14,High,10.2,24.5,133,No,5,20,38.55871485943776,41.43302180685358,1.0,11.666666666666666,2.20206,150.0,1,1,0,0,0,1
2025-07-23,RD-002,Pit Access Road,3.21,Critical,10,Medium,10.2,24.5,173,No,5,20,38.55871485943776,53.89408099688474,2.0,13.333333333333334,1.5729000000000002,150.0,1,1,0,2,0,1
2025-07-24,RD-002,Pit Access Road,3.21,Critical,26,Low,10.2,24.5,73,No,5,20,38.55871485943776,22.741433021806852,3.0,15.0,4.0895399999999995,150.0,1,1,0,1,0,1
2025-07-25,RD-002,Pit Access Road,3.21,Critical,17,Medium,10.2,24.5,266,No,5,20,38.55871485943776,82.86604361370716,4.0,16.666666666666668,2.6739300000000004,150.0,1,1,0,2,0,1
2025-07-26,RD-002,Pit Access Road,3.21,Critical,23,Medium,10.2,24.5,293,Yes,5,20,38.55871485943776,91.27725856697819,0.0,10.0,3.6176700000000004,150.0,1,1,0,2,1,1
2025-07-27,RD-002,Pit Access Road,3.21,Critical,12,Medium,10.2,24.5,64,No,5,20,38.55871485943776,19.937694704049843,1.0,11.666666666666666,1.8874799999999996,150.0,1,1,0,2,0,1
2025-07-28,RD-002,Pit Access Road,3.21,Critical,21,Low,10.2,24.5,215,No,5,20,38.55871485943776,66.97819314641744,2.0,13.333333333333334,3.3030899999999996,150.0,1,1,0,1,0,1
2025-07-29,RD-002,Pit Access Road,3.21,Critical,11,High,10.2,24.5,113,No,5,20,38.55871485943776,35.202492211838006,3.0,15.0,1.7301900000000001,150.0,1,1,0,0,0,1
2025-07-30,RD-002,Pit Access Road,3.21,Excellent,32,Medium,10.2,24.5,288,No,1,100,78.55871485943776,89.7196261682243,4.0,56.666666666666664,25.1664,150.0,1,1,1,2,0,0
2025-07-31,RD-002,Pit Access Road,3.21,Excellent,47,Medium,10.2,24.5,218,Yes,1,100,78.55871485943776,67.91277258566979,0.0,50.0,36.96315,150.0,1,1,1,2,1,0
2025-08-01,RD-002,Pit Access Road,3.21,Excellent,31,Low,10.2,24.5,95,No,1,100,78.55871485943776,29.595015576323988,1.0,51.666666666666664,24.379950000000004,150.0,1,1,1,1,0,0
2025-08-02,RD-002,Pit Access Road,3.21,Excellent,34,Low,10.2,24.5,251,No,1,100,78.55871485943776,78.19314641744549,2.0,53.333333333333336,26.7393,150.0,1,1,1,1,0,0
2025-08-03,RD-002,Pit Access Road,3.21,Excellent,47,Low,10.2,24.5,282,No,1,100,78.55871485943776,87.85046728971963,3.0,55.0,36.96315,150.0,1,1,1,1,0,0
2025-08-04,RD-002,Pit Access Road,3.21,Excellent,36,High,10.2,24.5,243,No,1,100,78.55871485943776,75.70093457943925,4.0,56.666666666666664,28.312200000000004,150.0,1,1,1,0,0,0
2025-08-05,RD-002,Pit Access Road,3.21,Excellent,29,Medium,10.2,24.5,155,No,1,100,78.55871485943776,48.28660436137072,5.0,58.33333333333333,22.80705,150.0,1,1,1,2,0,0
2025-08-06,RD-002,Pit Access Road,3.21,Excellent,17,High,10.2,24.5,183,No,1,100,78.55871485943776,57.00934579439252,6.0,60.0,13.36965,150.0,1,1,1,0,0,0
2025-08-07,RD-002,Pit Access Road,3.21,Excellent,55,Medium,10.2,24.5,253,No,1,100,78.55871485943776,78.81619937694704,7.0,61.666666666666664,43.25475,150.0,1,1,1,2,0,0
2025-08-08,RD-002,Pit Access Road,3.21,Excellent,21,High,10.2,24.5,133,No,1,100,78.55871485943776,41.43302180685358,8.0,63.333333333333336,16.515449999999998,150.0,1,1,1,0,0,0
2025-08-09,RD-002,Pit Access Road,3.21,Excellent,17,High,10.2,24.5,90,No,1,100,78.55871485943776,28.037383177570092,9.0,65.0,13.36965,150.0,1,1,1,0,0,0
2025-08-10,RD-002,Pit Access Road,3.21,Excellent,26,High,10.2,24.5,61,No,1,100,78.55871485943776,19.003115264797508,10.0,66.66666666666666,20.447699999999998,150.0,1,1,1,0,0,0
2025-08-11,RD-002,Pit Access Road,3.21,Excellent,50,Low,10.2,24.5,185,No,1,100,78.55871485943776,57.63239875389408,11.0,68.33333333333333,39.3225,150.0,1,1,1,1,0,0
2025-08-12,RD-002,Pit Access Road,3.21,Good,58,Medium,10.2,24.5,247,No,2,80,68.55871485943776,76.94704049844236,12.0,60.0,36.49128,150.0,1,1,3,2,0,0
2025-08-13,RD-002,Pit Access Road,3.21,Good,55,High,10.2,24.5,180,No,2,80,68.55871485943776,56.074766355140184,13.0,61.66666666666667,34.6038,150.0,1,1,3,0,0,0
2025-08-14,RD-002,Pit Access Road,3.21,Good,29,Low,10.2,24.5,184,No,2,80,68.55871485943776,57.320872274143305,14.0,63.33333333333333,18.24564,150.0,1,1,3,1,0,0
2025-08-15,RD-002,Pit Access Road,3.21,Good,38,Low,10.2,24.5,53,No,2,80,68.55871485943776,16.510903426791277,15.0,65.0,23.908079999999998,150.0,1,1,3,1,0,0
2025-08-16,RD-002,Pit Access Road,3.21,Good,46,Low,10.2,24.5,213,Yes,2,80,68.55871485943776,66.35514018691589,0.0,40.0,28.941360000000003,150.0,1,1,3,1,1,0
2025-08-17,RD-002,Pit Access Road,3.21,Good,29,Medium,10.2,24.5,213,No,2,80,68.55871485943776,66.35514018691589,1.0,41.666666666666664,18.24564,150.0,1,1,3,2,0,0
2025-08-18,RD-002,Pit Access Road,3.21,Good,26,High,10.2,24.5,286,No,2,80,68.55871485943776,89.09657320872275,2.0,43.333333333333336,16.358159999999998,150.0,1,1,3,0,0,0
2025-08-19,RD-002,Pit Access Road,3.21,Good,40,Medium,10.2,24.5,136,No,2,80,68.55871485943776,42.36760124610592,3.0,45.0,25.166400000000003,150.0,1,1,3,2,0,0
2025-08-20,RD-002,Pit Access Road,3.21,Good,51,Low,10.2,24.5,215,No,2,80,68.55871485943776,66.97819314641744,4.0,46.666666666666664,32.08716,150.0,1,1,3,1,0,0
2025-08-21,RD-002,Pit Access Road,3.21,Good,28,High,10.2,24.5,266,No,2,80,68.55871485943776,82.86604361370716,5.0,48.33333333333333,17.61648,150.0,1,1,3,0,0,0
2025-08-22,RD-002,Pit Access Road,3.21,Good,39,Low,10.2,24.5,77,No,2,80,68.55871485943776,23.98753894080997,6.0,50.0,24.537239999999997,150.0,1,1,3,1,0,0
2025-08-23,RD-002,Pit Access Road,3.21,Good,54,Low,10.2,24.5,200,No,2,80,68.55871485943776,62.30529595015577,7.0,51.666666666666664,33.97464,150.0,1,1,3,1,0,0
2025-08-24,RD-002,Pit Access Road,3.21,Good,28,Medium,10.2,24.5,142,No,2,80,68.55871485943776,44.23676012461059,8.0,53.333333333333336,17.61648,150.0,1,1,3,2,0,0
2025-08-25,RD-002,Pit Access Road,3.21,Good,34,High,10.2,24.5,253,No,2,80,68.55871485943776,78.81619937694704,9.0,55.0,21.391440000000003,150.0,1,1,3,0,0,0
