date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded,failure
2025-09-19,EQ-002,Excavator,CAT 390F,2023,Standby,11045,0,149.3,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,206,35,1,1,1,3,4,15,2,0
2025-09-20,EQ-002,Excavator,CAT 390F,2023,Standby,10852,0,71.4,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,206,36,1,1,1,3,4,15,2,0
2025-09-21,EQ-002,Excavator,CAT 390F,2023,Breakdown,10980,0,269.1,0.0,Stockpile,0,17,OP-016,2,0.0,0.0,1,35.75,Medium,0.7083333333333334,206,37,1,1,1,0,4,15,2,1
2025-09-22,EQ-002,Excavator,CAT 390F,2023,Breakdown,10582,0,140.8,0.0,Workshop,0,19,OP-016,2,0.0,0.0,1,33.25,Medium,0.7916666666666666,206,38,1,1,1,0,5,15,2,1
2025-09-23,EQ-002,Excavator,CAT 390F,2023,Breakdown,10981,0,104.9,0.0,Pit B,0,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,206,39,1,1,1,0,1,15,2,1
2025-09-24,EQ-002,Excavator,CAT 390F,2023,Breakdown,10800,0,250.0,0.0,Pit A,0,17,OP-016,2,0.0,0.0,1,35.75,Medium,0.7083333333333334,206,40,1,1,1,0,0,15,2,1
2025-09-25,EQ-002,Excavator,CAT 390F,2023,Breakdown,11101,0,235.4,0.0,Pit B,0,12,OP-016,2,0.0,0.0,1,42.0,Medium,0.5,206,41,1,1,1,0,1,15,2,1
2025-09-26,EQ-002,Excavator,CAT 390F,2023,Breakdown,10954,0,181.4,0.0,Stockpile,0,1,OP-016,2,0.0,0.0,0,55.75,Medium,0.041666666666666664,206,42,1,1,1,0,4,15,2,1
2025-09-27,EQ-002,Excavator,CAT 390F,2023,Maintenance,10627,0,182.4,0.0,Pit B,5475,8,OP-016,2,0.0,0.0,1,47.0,Medium,0.3333333333333333,206,43,1,1,1,1,1,15,2,1
2025-09-28,EQ-002,Excavator,CAT 390F,2023,Maintenance,10856,0,76.6,0.0,ROM,2074,5,OP-016,2,0.0,0.0,1,50.75,Medium,0.20833333333333334,206,44,1,1,1,1,3,15,2,1
2025-09-29,EQ-002,Excavator,CAT 390F,2023,Maintenance,11005,0,278.6,0.0,Pit B,3028,13,OP-016,2,0.0,0.0,1,40.75,Medium,0.5416666666666666,206,45,1,1,1,1,1,15,2,1
2025-09-30,EQ-002,Excavator,CAT 390F,2023,Maintenance,10746,0,242.7,0.0,Stockpile,8340,10,OP-016,2,0.0,0.0,1,44.5,Medium,0.4166666666666667,206,46,1,1,1,1,4,15,2,1
2025-10-01,EQ-002,Excavator,CAT 390F,2023,Maintenance,10710,0,287.3,0.0,ROM,6212,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,206,47,1,1,1,1,3,15,2,1
2025-10-02,EQ-002,Excavator,CAT 390F,2023,Maintenance,10768,0,90.5,0.0,Workshop,7101,12,OP-016,2,0.0,0.0,1,42.0,Medium,0.5,206,48,1,1,1,1,5,15,2,1
2025-10-03,EQ-002,Excavator,CAT 390F,2023,Maintenance,10975,0,232.0,0.0,Pit A,60,10,OP-016,2,0.0,0.0,1,44.5,Medium,0.4166666666666667,206,49,1,1,1,1,0,15,2,1
2025-10-04,EQ-002,Excavator,CAT 390F,2023,Operational,10690,4,50.6,96.9,ROM,0,0,OP-098,2,16.666666666666664,1.877906976744186,0,95.76,Medium,0.0,210,50,1,1,1,2,3,97,2,0
2025-10-05,EQ-002,Excavator,CAT 390F,2023,Operational,10648,9,222.6,82.2,Workshop,0,0,OP-062,2,37.5,0.3676207513416816,0,89.88,Medium,0.0,219,51,1,1,1,2,5,61,2,0
2025-10-06,EQ-002,Excavator,CAT 390F,2023,Operational,10864,15,262.3,73.2,Pit A,0,0,OP-012,2,62.5,0.27800987466767946,0,86.28,Medium,0.0,234,52,1,1,1,2,0,11,2,0
2025-10-07,EQ-002,Excavator,CAT 390F,2023,Standby,11141,0,197.1,0.0,Pit A,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,53,1,1,1,3,0,15,2,0
2025-10-08,EQ-002,Excavator,CAT 390F,2023,Standby,10888,0,232.8,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,54,1,1,1,3,2,15,2,0
2025-10-09,EQ-002,Excavator,CAT 390F,2023,Standby,11395,0,63.7,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,55,1,1,1,3,2,15,2,0
2025-10-10,EQ-002,Excavator,CAT 390F,2023,Standby,10800,0,190.2,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,56,1,1,1,3,4,15,2,0
2025-10-11,EQ-002,Excavator,CAT 390F,2023,Standby,11323,0,193.1,0.0,Pit A,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,57,1,1,1,3,0,15,2,0
2025-10-12,EQ-002,Excavator,CAT 390F,2023,Standby,11400,0,204.0,0.0,ROM,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,58,1,1,1,3,3,15,2,0
2025-10-13,EQ-002,Excavator,CAT 390F,2023,Standby,11420,0,182.2,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,59,1,1,1,3,2,15,2,0
2025-10-14,EQ-002,Excavator,CAT 390F,2023,Maintenance,11440,0,241.8,0.0,Stockpile,8436,11,OP-016,2,0.0,0.0,1,43.25,Medium,0.4583333333333333,234,60,1,1,1,1,4,15,2,1
2025-10-15,EQ-002,Excavator,CAT 390F,2023,Maintenance,11216,0,134.1,0.0,Workshop,3760,2,OP-016,2,0.0,0.0,0,54.5,Medium,0.08333333333333333,234,61,1,1,1,1,5,15,2,1
2025-10-16,EQ-002,Excavator,CAT 390F,2023,Maintenance,10984,0,60.5,0.0,Pit A,8173,14,OP-016,2,0.0,0.0,1,39.5,Medium,0.5833333333333334,234,62,1,1,1,1,0,15,2,1
2025-10-17,EQ-002,Excavator,CAT 390F,2023,Maintenance,11311,0,249.5,0.0,Stockpile,9130,5,OP-016,2,0.0,0.0,1,50.75,Medium,0.20833333333333334,234,63,1,1,1,1,4,15,2,1
2025-10-18,EQ-002,Excavator,CAT 390F,2023,Maintenance,10816,0,91.8,0.0,Workshop,5690,7,OP-016,2,0.0,0.0,1,48.25,Medium,0.2916666666666667,234,64,1,1,1,1,5,15,2,1
2025-10-19,EQ-002,Excavator,CAT 390F,2023,Maintenance,11345,0,61.7,0.0,Pit A,2265,8,OP-016,2,0.0,0.0,1,47.0,Medium,0.3333333333333333,234,65,1,1,1,1,0,15,2,1
2025-10-20,EQ-002,Excavator,CAT 390F,2023,Maintenance,11692,0,104.1,0.0,Pit A,1913,16,OP-016,2,0.0,0.0,1,37.0,Medium,0.6666666666666666,234,66,1,1,1,1,0,15,2,1
2025-10-21,EQ-002,Excavator,CAT 390F,2023,Maintenance,11245,0,274.4,0.0,Pit C,4876,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,234,67,1,1,1,1,2,15,2,1
2025-10-22,EQ-002,Excavator,CAT 390F,2023,Maintenance,10988,0,195.0,0.0,Pit B,1290,8,OP-016,2,0.0,0.0,1,47.0,Medium,0.3333333333333333,234,68,1,1,1,1,1,15,2,1
2025-10-23,EQ-002,Excavator,CAT 390F,2023,Standby,10861,0,265.5,0.0,Pit A,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,69,1,1,1,3,0,15,2,0
2025-10-24,EQ-002,Excavator,CAT 390F,2023,Standby,11570,0,143.2,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,70,1,1,1,3,2,15,2,0
2025-10-25,EQ-002,Excavator,CAT 390F,2023,Standby,11660,0,273.6,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,71,1,1,1,3,4,15,2,0
2025-10-26,EQ-002,Excavator,CAT 390F,2023,Standby,11464,0,192.8,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,72,1,1,1,3,1,15,2,0
2025-10-27,EQ-002,Excavator,CAT 390F,2023,Standby,11919,0,214.6,0.0,Pit A,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,73,1,1,1,3,0,15,2,0
2025-10-28,EQ-002,Excavator,CAT 390F,2023,Standby,11128,0,220.0,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,74,1,1,1,3,2,15,2,0
2025-10-29,EQ-002,Excavator,CAT 390F,2023,Standby,10990,0,269.8,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,75,1,1,1,3,1,15,2,0
2025-10-30,EQ-002,Excavator,CAT 390F,2023,Standby,11076,0,189.0,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,234,76,1,1,1,3,4,15,2,0
2025-10-31,EQ-002,Excavator,CAT 390F,2023,Maintenance,12011,0,71.0,0.0,Pit C,1136,8,OP-016,2,0.0,0.0,1,47.0,Medium,0.3333333333333333,234,77,1,1,1,1,2,15,2,1
2025-11-01,EQ-002,Excavator,CAT 390F,2023,Maintenance,11020,0,82.1,0.0,Pit C,5352,1,OP-016,2,0.0,0.0,0,55.75,Medium,0.041666666666666664,234,78,1,1,1,1,2,15,2,1
2025-11-02,EQ-002,Excavator,CAT 390F,2023,Maintenance,11109,0,93.4,0.0,Workshop,1265,3,OP-016,2,0.0,0.0,0,53.25,Medium,0.125,234,79,1,1,1,1,5,15,2,1
2025-11-03,EQ-002,Excavator,CAT 390F,2023,Operational,11600,0,64.5,67.5,Pit B,0,0,OP-050,2,0.0,1.0305343511450382,0,84.0,Medium,0.0,234,80,1,1,1,2,1,49,2,0
2025-11-04,EQ-002,Excavator,CAT 390F,2023,Operational,11131,11,56.1,65.7,ROM,0,0,OP-079,2,45.83333333333333,1.1506129597197898,0,83.28,Medium,0.0,245,81,1,1,1,2,3,78,2,0
2025-11-05,EQ-002,Excavator,CAT 390F,2023,Operational,10978,3,156.5,79.9,Stockpile,0,0,OP-029,2,12.5,0.5073015873015874,0,88.96000000000001,Medium,0.0,248,82,1,1,1,2,4,28,2,0
2025-11-06,EQ-002,Excavator,CAT 390F,2023,Operational,11734,2,287.7,70.0,Workshop,0,0,OP-093,2,8.333333333333332,0.24246622791825426,0,85.0,Medium,0.0,250,83,1,1,1,2,5,92,2,0
2025-11-07,EQ-002,Excavator,CAT 390F,2023,Operational,11584,4,296.0,78.5,Workshop,0,0,OP-038,2,16.666666666666664,0.26430976430976433,0,88.4,Medium,0.0,254,84,1,1,1,2,5,37,2,0
2025-11-08,EQ-002,Excavator,CAT 390F,2023,Operational,11855,17,266.1,80.6,Workshop,0,0,OP-046,2,70.83333333333334,0.30175964058405086,0,89.24000000000001,Medium,0.0,271,85,1,1,1,2,5,45,2,0
2025-11-09,EQ-002,Excavator,CAT 390F,2023,Operational,11014,19,54.5,91.3,Workshop,0,0,OP-053,2,79.16666666666666,1.645045045045045,0,93.52000000000001,Medium,0.0,290,86,1,1,1,2,5,52,2,0
2025-11-10,EQ-002,Excavator,CAT 390F,2023,Operational,12067,13,199.6,85.0,Workshop,0,0,OP-009,2,54.166666666666664,0.42372881355932207,0,91.0,Medium,0.0,303,87,1,1,1,2,5,8,2,0
2025-11-11,EQ-002,Excavator,CAT 390F,2023,Operational,11296,1,249.4,75.2,Stockpile,0,0,OP-081,2,4.166666666666666,0.3003194888178914,0,87.08,Medium,0.0,304,88,1,1,1,2,4,80,2,0
2025-11-12,EQ-002,Excavator,CAT 390F,2023,Breakdown,11041,0,220.1,0.0,Pit B,0,13,OP-016,2,0.0,0.0,1,40.75,Medium,0.5416666666666666,304,89,1,1,1,0,1,15,2,1
2025-08-15,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11154,0,237.3,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,0,2,1,6,3,0,15,2,0
2025-08-16,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11167,0,102.6,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,1,2,1,6,3,0,15,2,0
2025-08-17,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11192,0,68.1,0.0,Pit A,1949,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,2,2,1,6,1,0,15,2,1
2025-08-18,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11205,0,222.4,0.0,Pit B,3041,9,OP-016,5,0.0,0.0,1,41.25,Medium,0.375,0,3,2,1,6,1,1,15,2,1
2025-08-19,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11206,0,198.7,0.0,Pit A,9631,8,OP-016,5,0.0,0.0,1,42.5,Medium,0.3333333333333333,0,4,2,1,6,1,0,15,2,1
2025-08-20,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11259,0,203.1,0.0,Pit C,207,3,OP-016,5,0.0,0.0,0,48.75,Medium,0.125,0,5,2,1,6,1,2,15,2,1
2025-08-21,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11268,0,232.9,0.0,Pit C,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,6,2,1,6,3,2,15,2,0
2025-08-22,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11224,0,104.8,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,7,2,1,6,3,3,15,2,0
2025-08-23,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11234,0,90.4,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,8,2,1,6,3,3,15,2,0
2025-08-24,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11244,0,70.4,0.0,Pit C,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,9,2,1,6,3,2,15,2,0
2025-08-25,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11344,0,93.5,0.0,Stockpile,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,10,2,1,6,3,4,15,2,0
2025-08-26,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11363,0,241.9,0.0,Workshop,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,11,2,1,6,3,5,15,2,0
2025-08-27,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11298,0,148.9,0.0,Workshop,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,12,2,1,6,3,5,15,2,0
2025-08-28,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11284,0,121.0,0.0,Stockpile,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,13,2,1,6,3,4,15,2,0
2025-08-29,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11294,0,244.0,0.0,Workshop,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,14,2,1,6,3,5,15,2,0
2025-08-30,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11364,0,153.3,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,15,2,1,6,3,3,15,2,0
2025-08-31,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11394,0,194.9,0.0,Workshop,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,16,2,1,6,3,5,15,2,0
2025-09-01,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11307,0,264.5,0.0,Stockpile,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,17,2,1,6,3,4,15,2,0
2025-09-02,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11550,0,108.7,0.0,Pit B,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,18,2,1,6,3,1,15,2,0
2025-09-03,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11553,0,86.4,0.0,Stockpile,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,19,2,1,6,3,4,15,2,0
2025-09-04,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11374,0,144.8,0.0,Pit C,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,20,2,1,6,3,2,15,2,0
2025-09-05,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11553,0,161.6,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,21,2,1,6,3,3,15,2,0
2025-09-06,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11638,0,107.8,0.0,Pit B,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,22,2,1,6,3,1,15,2,0
2025-09-07,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11430,0,75.8,0.0,Pit C,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,23,2,1,6,3,2,15,2,0
2025-09-08,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11586,0,54.3,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,24,2,1,6,3,0,15,2,0
2025-09-09,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11379,0,135.7,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,25,2,1,6,3,3,15,2,0
2025-09-10,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11674,0,85.9,0.0,Pit B,891,22,OP-016,5,0.0,0.0,1,25.0,Medium,0.9166666666666666,0,26,2,1,6,1,1,15,2,1
2025-09-11,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11505,0,267.0,0.0,ROM,1198,1,OP-016,5,0.0,0.0,0,51.25,Medium,0.041666666666666664,0,27,2,1,6,1,3,15,2,1
2025-09-12,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11406,0,204.5,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,28,2,1,6,3,0,15,2,0
2025-09-13,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11444,0,285.2,0.0,ROM,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,29,2,1,6,3,3,15,2,0
2025-09-14,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11424,0,201.2,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,30,2,1,6,3,0,15,2,0
2025-09-15,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11836,0,234.6,0.0,Workshop,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,31,2,1,6,3,5,15,2,0
2025-09-16,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11442,0,240.6,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,32,2,1,6,3,0,15,2,0
2025-09-17,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11616,0,51.4,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,33,2,1,6,3,0,15,2,0
2025-09-18,EQ-003,Excavator,Hitachi EX1200,2020,Standby,11698,0,199.1,0.0,Pit A,0,0,OP-016,5,0.0,0.0,0,52.5,Medium,0.0,0,34,2,1,6,3,0,15,2,0
2025-09-19,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11784,0,200.9,0.0,ROM,7117,9,OP-016,5,0.0,0.0,1,41.25,Medium,0.375,0,35,2,1,6,1,3,15,2,1
2025-09-20,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11478,0,169.8,0.0,Stockpile,1177,11,OP-016,5,0.0,0.0,1,38.75,Medium,0.4583333333333333,0,36,2,1,6,1,4,15,2,1
2025-09-21,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11820,0,241.2,0.0,ROM,6570,12,OP-016,5,0.0,0.0,1,37.5,Medium,0.5,0,37,2,1,6,1,3,15,2,1
2025-09-22,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11990,0,110.9,0.0,Pit C,4146,14,OP-016,5,0.0,0.0,1,35.0,Medium,0.5833333333333334,0,38,2,1,6,1,2,15,2,1
2025-09-23,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11583,0,114.2,0.0,Workshop,3610,14,OP-016,5,0.0,0.0,1,35.0,Medium,0.5833333333333334,0,39,2,1,6,1,5,15,2,1
2025-09-24,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11994,17,150.0,97.2,Pit B,0,0,OP-089,5,70.83333333333334,0.6437086092715232,0,91.38,Medium,0.0,17,40,2,1,6,2,1,88,2,0
2025-09-25,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12056,6,123.8,91.2,Stockpile,0,0,OP-042,5,25.0,0.7307692307692308,0,88.98,Medium,0.0,23,41,2,1,6,2,4,41,2,0
2025-09-26,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11952,12,208.3,96.4,ROM,0,0,OP-021,5,50.0,0.46058289536550406,0,91.06,Medium,0.0,35,42,2,1,6,2,3,20,2,0
2025-09-27,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11885,9,275.0,76.7,Pit B,0,0,OP-091,5,37.5,0.2778985507246377,0,83.18,Medium,0.0,44,43,2,1,6,2,1,90,2,0
2025-09-28,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11902,17,241.7,69.9,Pit B,0,0,OP-069,5,70.83333333333334,0.28800988875154515,0,80.46000000000001,Medium,0.0,61,44,2,1,6,2,1,68,2,0
2025-09-29,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11514,15,128.1,72.6,Pit C,0,0,OP-010,5,62.5,0.5623547637490317,0,81.53999999999999,Medium,0.0,76,45,2,1,6,2,2,9,2,0
2025-09-30,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12212,2,199.3,87.3,Pit B,0,0,OP-039,5,8.333333333333332,0.43584623065401895,0,87.42,Medium,0.0,78,46,2,1,6,2,1,38,2,0
2025-10-01,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11859,0,82.1,0.0,Pit C,5699,5,OP-016,5,0.0,0.0,1,46.25,Medium,0.20833333333333334,78,47,2,1,6,1,2,15,2,1
2025-10-02,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11874,4,273.5,71.3,Pit A,0,0,OP-070,5,16.666666666666664,0.2597449908925319,0,81.02,Medium,0.0,82,48,2,1,6,2,0,69,2,0
2025-10-03,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11742,11,108.4,82.8,ROM,0,0,OP-072,5,45.83333333333333,0.7568555758683729,0,85.62,Medium,0.0,93,49,2,1,6,2,3,71,2,0
2025-10-04,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11804,1,298.5,86.8,Pit A,0,0,OP-035,5,4.166666666666666,0.28981636060100163,0,87.22,Medium,0.0,94,50,2,1,6,2,0,34,2,0
2025-10-05,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11715,4,93.8,87.8,Pit A,0,0,OP-055,5,16.666666666666664,0.9261603375527426,0,87.62,Medium,0.0,98,51,2,1,6,2,0,54,2,0
2025-10-06,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11570,15,216.2,91.2,ROM,0,0,OP-023,5,62.5,0.419889502762431,0,88.98,Medium,0.0,113,52,2,1,6,2,3,22,2,0
2025-10-07,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12161,0,260.5,82.2,ROM,0,0,OP-022,5,0.0,0.31434034416826007,0,85.38,Medium,0.0,113,53,2,1,6,2,3,21,2,0
2025-10-08,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11856,19,227.2,66.2,Pit A,0,0,OP-023,5,79.16666666666666,0.29009640666082387,0,78.98,Medium,0.0,132,54,2,1,6,2,0,22,2,0
2025-10-09,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12034,0,126.4,78.1,Pit B,0,0,OP-068,5,0.0,0.6130298273155416,0,83.74,Medium,0.0,132,55,2,1,6,2,1,67,2,0
2025-10-10,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12218,4,147.8,81.5,Pit A,0,0,OP-042,5,16.666666666666664,0.5477150537634409,0,85.1,Medium,0.0,136,56,2,1,6,2,0,41,2,0
2025-10-11,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12351,5,85.3,72.0,ROM,0,0,OP-073,5,20.833333333333336,0.8342989571263036,0,81.3,Medium,0.0,141,57,2,1,6,2,3,72,2,0
2025-10-12,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,12198,0,223.7,0.0,Pit B,7373,19,OP-016,5,0.0,0.0,1,28.75,Medium,0.7916666666666666,141,58,2,1,6,1,1,15,2,1
2025-10-13,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11626,0,280.7,0.0,ROM,9325,15,OP-016,5,0.0,0.0,1,33.75,Medium,0.625,141,59,2,1,6,1,3,15,2,1
2025-10-14,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,12114,0,216.6,0.0,Pit B,2964,1,OP-016,5,0.0,0.0,0,51.25,Medium,0.041666666666666664,141,60,2,1,6,1,1,15,2,1
2025-10-15,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12313,12,284.1,93.9,Stockpile,0,0,OP-060,5,50.0,0.3293581199579095,0,90.06,Medium,0.0,153,61,2,1,6,2,4,59,2,0
2025-10-16,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,12270,0,204.9,0.0,Workshop,6610,18,OP-016,5,0.0,0.0,1,30.0,Medium,0.75,153,62,2,1,6,1,5,15,2,1
2025-10-17,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11721,0,64.4,0.0,Pit A,5078,18,OP-016,5,0.0,0.0,1,30.0,Medium,0.75,153,63,2,1,6,1,0,15,2,1
2025-10-18,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,12050,0,223.0,0.0,Workshop,8800,3,OP-016,5,0.0,0.0,0,48.75,Medium,0.125,153,64,2,1,6,1,5,15,2,1
2025-10-19,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,12454,0,206.0,0.0,Workshop,4517,6,OP-016,5,0.0,0.0,1,45.0,Medium,0.25,153,65,2,1,6,1,5,15,2,1
2025-10-20,EQ-003,Excavator,Hitachi EX1200,2020,Maintenance,11814,0,141.9,0.0,Workshop,1549,6,OP-016,5,0.0,0.0,1,45.0,Medium,0.25,153,66,2,1,6,1,5,15,2,1
2025-10-21,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11757,5,115.0,90.1,Pit B,0,0,OP-039,5,20.833333333333336,0.7767241379310345,0,88.53999999999999,Medium,0.0,158,67,2,1,6,2,1,38,2,0
2025-10-22,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11970,17,66.2,66.4,Pit A,0,0,OP-099,5,70.83333333333334,0.9880952380952381,0,79.06,Medium,0.0,175,68,2,1,6,2,0,98,2,0
2025-10-23,EQ-003,Excavator,Hitachi EX1200,2020,Operational,11982,3,266.2,73.0,Pit B,0,0,OP-099,5,12.5,0.2732035928143713,0,81.7,Medium,0.0,178,69,2,1,6,2,1,98,2,0
2025-10-24,EQ-003,Excavator,Hitachi EX1200,2020,Operational,12554,16,288.8,91.0,Pit A,0,0,OP-041,5,66.66666666666666,0.3140096618357488,0,88.9,Medium,0.0,194,70,2,1,6,2,0,40,2,0
