date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded
2025-11-08,EQ-001,Excavator,Hitachi EX1200,2018,Operational,7220,5,-0.15650634404513442,1.7960425355045482,ROM,-0.4523623898097382,0,OP-051,0.40766598041790636,0.35267665888427613,1.191447452478837,-0.6201736729460423,1.4787719708552274,Low,-0.59178801922125,80,85,0,1,6,2,3,50,1
2025-11-09,EQ-001,Excavator,Hitachi EX1200,2018,Operational,6548,19,-0.12759869957512407,1.8560639759292685,Stockpile,-0.4523623898097382,0,OP-066,0.40766598041790636,2.885917078043541,1.2112790274757643,-0.6201736729460423,1.5227904514555557,Low,-0.59178801922125,99,86,0,1,6,2,4,65,1
2025-11-10,EQ-001,Excavator,Hitachi EX1200,2018,Operational,7252,15,-1.184792554478349,1.1331970629880705,Workshop,-0.4523623898097382,0,OP-004,0.40766598041790636,2.162134101140894,1.8047610241873677,-0.6201736729460423,0.992654837268996,Low,-0.59178801922125,114,87,0,1,6,2,5,3,1
2025-11-11,EQ-001,Excavator,Hitachi EX1200,2018,Operational,6652,18,-1.5674747050813393,1.159293341433601,Workshop,-0.4523623898097382,0,OP-042,0.40766598041790636,2.704971333817879,2.9346504392298054,-0.6201736729460423,1.0117933070952252,Low,-0.59178801922125,132,88,0,1,6,2,5,41,1
2025-11-12,EQ-001,Excavator,Hitachi EX1200,2018,Operational,7373,13,-0.45384211573666633,1.4463524043344378,Stockpile,-0.4523623898097382,0,OP-027,0.40766598041790636,1.80024261268957,1.1729397818982683,-0.6201736729460423,1.222316475183751,Low,-0.59178801922125,145,89,0,1,6,2,4,26,1
2025-08-15,EQ-002,Excavator,CAT 390F,2023,Operational,10240,3,1.0672506051852912,1.657732259743236,Stockpile,-0.4523623898097382,0,OP-052,-1.4177040811548094,-0.009214829567047517,0.5065819084774329,-0.6201736729460423,1.7361843900180154,Medium,-0.59178801922125,3,0,1,1,1,2,4,51,2
2025-08-16,EQ-002,Excavator,CAT 390F,2023,Operational,10254,13,-0.11658626358654904,1.657732259743236,ROM,-0.4523623898097382,0,OP-059,-1.4177040811548094,1.80024261268957,1.0639924288789486,-0.6201736729460423,1.7361843900180154,Medium,-0.59178801922125,16,1,1,1,1,2,3,58,2
2025-08-17,EQ-002,Excavator,CAT 390F,2023,Operational,10284,12,1.2764868889682215,1.318480639951338,Pit C,-0.4523623898097382,0,OP-015,-1.4177040811548094,1.6192968684639084,0.2976793336645729,-0.6201736729460423,1.4873842822770311,Medium,-0.59178801922125,28,2,1,1,1,2,2,14,2
2025-08-18,EQ-002,Excavator,CAT 390F,2023,Operational,10264,6,-1.4009116107541386,1.4750583106245219,Pit A,-0.4523623898097382,0,OP-017,-1.4177040811548094,0.5336224031099378,2.8575511388197006,-0.6201736729460423,1.602215101234409,Medium,-0.59178801922125,34,3,1,1,1,2,0,16,2
2025-08-19,EQ-002,Excavator,CAT 390F,2023,Operational,10276,14,0.3018863039793109,1.6472937483650236,Pit A,-0.4523623898097382,0,OP-083,-1.4177040811548094,1.9811883569152322,0.8051692469914976,-0.6201736729460423,1.7285290020875237,Medium,-0.59178801922125,48,4,1,1,1,2,0,82,2
2025-08-20,EQ-002,Excavator,CAT 390F,2023,Operational,10330,12,-0.5708492481152785,1.8169195582609727,Stockpile,-0.4523623898097382,0,OP-022,-1.4177040811548094,1.6192968684639084,1.607238821834164,-0.6201736729460423,1.8529290559580156,Medium,-0.59178801922125,60,5,1,1,1,2,4,21,2
2025-08-21,EQ-002,Excavator,CAT 390F,2023,Operational,10366,8,-1.4311958097227206,1.4646197992463095,Stockpile,-0.4523623898097382,0,OP-036,-1.4177040811548094,0.8955138915612612,2.946600433518485,-0.6201736729460423,1.5945597133039167,Medium,-0.59178801922125,68,6,1,1,1,2,4,35,2
2025-08-22,EQ-002,Excavator,CAT 390F,2023,Operational,10394,5,1.6481566035826365,1.4359138929562258,ROM,-0.4523623898097382,0,OP-051,-1.4177040811548094,0.35267665888427613,0.2643311534465347,-0.6201736729460423,1.573507396495064,Medium,-0.59178801922125,73,7,1,1,1,2,3,50,2
2025-08-23,EQ-002,Excavator,CAT 390F,2023,Operational,10400,11,-1.0017108061682853,1.8456254645510566,Workshop,-0.4523623898097382,0,OP-019,-1.4177040811548094,1.4383511242382465,2.307081152811238,-0.6201736729460423,1.8739813727668688,Medium,-0.59178801922125,84,8,1,1,1,2,5,18,2
2025-08-24,EQ-002,Excavator,CAT 390F,2023,Operational,10429,5,0.29225042248930766,1.1462452022108358,Workshop,-0.4523623898097382,0,OP-077,-1.4177040811548094,0.35267665888427613,0.5126623019333493,-0.6201736729460423,1.3610703814239151,Medium,-0.59178801922125,89,9,1,1,1,2,5,76,2
2025-08-25,EQ-002,Excavator,CAT 390F,2023,Operational,10380,9,1.6990891200297968,1.2897747336612542,Pit B,-0.4523623898097382,0,OP-084,-1.4177040811548094,1.0764596357869232,0.19690175404335805,-0.6201736729460423,1.466331965468178,Medium,-0.59178801922125,98,10,1,1,1,2,1,83,2
2025-08-26,EQ-002,Excavator,CAT 390F,2023,Operational,10405,5,-0.2900321304066093,1.3132613842622318,Pit A,-0.4523623898097382,0,OP-069,-1.4177040811548094,0.35267665888427613,0.9373048695660304,-0.6201736729460423,1.4835565883117847,Medium,-0.59178801922125,103,11,1,1,1,2,0,68,2
2025-08-27,EQ-002,Excavator,CAT 390F,2023,Operational,10432,1,-1.0843040760826,1.0705659947187973,ROM,-0.4523623898097382,0,OP-060,-1.4177040811548094,-0.3711063180183711,1.5487132609881342,-0.6201736729460423,1.3055688189278494,Medium,-0.59178801922125,104,12,1,1,1,2,3,59,2
2025-08-28,EQ-002,Excavator,CAT 390F,2023,Operational,10513,2,-1.14211936502262,1.7151440723234035,Pit C,-0.4523623898097382,0,OP-078,-1.4177040811548094,-0.19016057379270934,2.460991017056895,-0.6201736729460423,1.778289023635721,Medium,-0.59178801922125,106,13,1,1,1,2,2,77,2
2025-08-29,EQ-002,Excavator,CAT 390F,2023,Operational,10450,7,-0.19642642450371942,1.3367480348632095,Pit C,-0.4523623898097382,0,OP-038,-1.4177040811548094,0.7145681473355996,0.8904457406573378,-0.6201736729460423,1.500781211155392,Medium,-0.59178801922125,113,14,1,1,1,2,2,37,2
2025-08-30,EQ-002,Excavator,CAT 390F,2023,Operational,10570,1,0.1628542996235483,1.7934329076599953,Pit C,-0.4523623898097382,0,OP-039,-1.4177040811548094,-0.3711063180183711,0.9707689743569592,-0.6201736729460423,1.8357044331144097,Medium,-0.59178801922125,114,15,1,1,1,2,2,38,2
2025-08-31,EQ-002,Excavator,CAT 390F,2023,Operational,10608,19,1.0245774157295622,1.5481278902720075,Workshop,-0.4523623898097382,0,OP-094,-1.4177040811548094,2.885917078043541,0.4688101442680216,-0.6201736729460423,1.6558028167478513,Medium,-0.59178801922125,133,16,1,1,1,2,5,93,2
2025-09-01,EQ-002,Excavator,CAT 390F,2023,Operational,10444,0,-1.5922526860556336,1.5037642169146053,Pit B,-0.4523623898097382,0,OP-005,-1.4177040811548094,-0.5520520622440328,3.716690846964495,-0.6201736729460423,1.6232674180432614,Medium,-0.59178801922125,133,17,1,1,1,2,1,4,2
2025-09-02,EQ-002,Excavator,CAT 390F,2023,Operational,10438,12,-1.2687623788912352,1.3550154297750807,Stockpile,-0.4523623898097382,0,OP-008,-1.4177040811548094,1.6192968684639084,2.2915267982803864,-0.6201736729460423,1.514178140033752,Medium,-0.59178801922125,145,18,1,1,1,2,4,7,2
2025-09-03,EQ-002,Excavator,CAT 390F,2023,Operational,10658,18,0.6804387910865853,1.480277566313628,Pit C,-0.4523623898097382,0,OP-027,-1.4177040811548094,2.704971333817879,0.5496344671678356,-0.6201736729460423,1.606042795199654,Medium,-0.59178801922125,163,19,1,1,1,2,2,26,2
2025-09-04,EQ-002,Excavator,CAT 390F,2023,Operational,10540,14,-0.7167640249639006,1.5429086345829013,Pit B,-0.4523623898097382,0,OP-013,-1.4177040811548094,1.9811883569152322,1.5355665841526076,-0.6201736729460423,1.6519751227826056,Medium,-0.59178801922125,177,20,1,1,1,2,1,12,2
2025-09-05,EQ-002,Excavator,CAT 390F,2023,Operational,10618,11,-1.3554853123012656,1.8038714190382072,Stockpile,-0.4523623898097382,0,OP-037,-1.4177040811548094,1.4383511242382465,3.2099387644415103,-0.6201736729460423,1.8433598210449014,Medium,-0.59178801922125,188,21,1,1,1,2,4,36,2
2025-09-06,EQ-002,Excavator,CAT 390F,2023,Operational,10526,18,0.8263535679352075,1.8169195582609727,ROM,-0.4523623898097382,0,OP-011,-1.4177040811548094,2.704971333817879,0.6658585899868306,-0.6201736729460423,1.8529290559580156,Medium,-0.59178801922125,206,22,1,1,1,2,3,10,2
2025-09-07,EQ-002,Excavator,CAT 390F,2023,Operational,10539,0,1.2861227704582245,1.4594005435572033,Stockpile,-0.4523623898097382,0,OP-047,-1.4177040811548094,-0.5520520622440328,0.356565206817828,-0.6201736729460423,1.5907320193386707,Medium,-0.59178801922125,206,23,1,1,1,2,4,46,2
2025-09-08,EQ-002,Excavator,CAT 390F,2023,Standby,10624,0,-1.3141886773441085,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,24,1,1,1,3,5,15,2
2025-09-09,EQ-002,Excavator,CAT 390F,2023,Standby,10465,0,1.4526858647854257,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,25,1,1,1,3,2,15,2
2025-09-10,EQ-002,Excavator,CAT 390F,2023,Standby,10526,0,-0.266630703930887,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,26,1,1,1,3,0,15,2
2025-09-11,EQ-002,Excavator,CAT 390F,2023,Standby,10564,0,0.06511893022494297,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,27,1,1,1,3,0,15,2
2025-09-12,EQ-002,Excavator,CAT 390F,2023,Standby,10800,0,-1.0732916400940247,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,28,1,1,1,3,0,15,2
2025-09-13,EQ-002,Excavator,CAT 390F,2023,Standby,10849,0,-1.0017108061682853,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,29,1,1,1,3,4,15,2
2025-09-14,EQ-002,Excavator,CAT 390F,2023,Standby,10480,0,0.9612559087952546,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,30,1,1,1,3,1,15,2
2025-09-15,EQ-002,Excavator,CAT 390F,2023,Standby,10922,0,-1.3541087578026936,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,31,1,1,1,3,4,15,2
2025-09-16,EQ-002,Excavator,CAT 390F,2023,Standby,10528,0,-0.3010445663951847,-0.6831039168208598,Workshop,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,32,1,1,1,3,5,15,2
2025-09-17,EQ-002,Excavator,CAT 390F,2023,Standby,10570,0,-0.9122347637611115,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,33,1,1,1,3,2,15,2
2025-09-18,EQ-002,Excavator,CAT 390F,2023,Standby,10580,0,0.5386536777336788,-0.6831039168208598,Pit B,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,34,1,1,1,3,1,15,2
2025-09-19,EQ-002,Excavator,CAT 390F,2023,Standby,11045,0,-0.3409646468537697,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,35,1,1,1,3,4,15,2
2025-09-20,EQ-002,Excavator,CAT 390F,2023,Standby,10852,0,-1.4133006012412856,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,206,36,1,1,1,3,4,15,2
2025-09-21,EQ-002,Excavator,CAT 390F,2023,Breakdown,10980,0,1.3081476424353755,-0.6831039168208598,Stockpile,-0.4523623898097382,17,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9972675629132262,Medium,1.8972681598546577,206,37,1,1,1,0,4,15,2
2025-09-22,EQ-002,Excavator,CAT 390F,2023,Breakdown,10582,0,-0.4579717792323818,-0.6831039168208598,Workshop,-0.4523623898097382,19,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.1168829993271612,Medium,2.1900982985694704,206,38,1,1,1,0,5,15,2
2025-09-23,EQ-002,Excavator,CAT 390F,2023,Breakdown,10981,0,-0.9521548442196966,-0.6831039168208598,Pit B,-0.4523623898097382,21,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.236498435741096,Medium,2.482928437284283,206,39,1,1,1,0,1,15,2
2025-09-24,EQ-002,Excavator,CAT 390F,2023,Breakdown,10800,0,1.045225733208141,-0.6831039168208598,Pit A,-0.4523623898097382,17,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9972675629132262,Medium,1.8972681598546577,206,40,1,1,1,0,0,15,2
2025-09-25,EQ-002,Excavator,CAT 390F,2023,Breakdown,11101,0,0.8442487764166424,-0.6831039168208598,Pit B,-0.4523623898097382,12,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6982289718783887,Medium,1.1651928130676261,206,41,1,1,1,0,1,15,2
2025-09-26,EQ-002,Excavator,CAT 390F,2023,Breakdown,10954,0,0.10090934718781248,-0.6831039168208598,Stockpile,-0.4523623898097382,1,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.04034407160174646,Medium,-0.44537294986384374,206,42,1,1,1,0,4,15,2
2025-09-27,EQ-002,Excavator,CAT 390F,2023,Maintenance,10627,0,0.11467489217353155,-0.6831039168208598,Pit B,1.7587356529879359,8,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4589980990505188,Medium,0.5795325356380006,206,43,1,1,1,1,1,15,2
2025-09-28,EQ-002,Excavator,CAT 390F,2023,Maintenance,10856,0,-1.3417197673155465,-0.6831039168208598,ROM,0.3852298185486866,5,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.2795749444296164,Medium,0.14028732756578166,206,44,1,1,1,1,3,15,2
2025-09-29,EQ-002,Excavator,CAT 390F,2023,Maintenance,11005,0,1.4389203197997067,-0.6831039168208598,Pit B,0.77050608025261,13,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.7580366900853562,Medium,1.3116078824250321,206,45,1,1,1,1,1,15,2
2025-09-30,EQ-002,Excavator,CAT 390F,2023,Maintenance,10746,0,0.9447372548123915,-0.6831039168208598,Stockpile,2.9157759986711023,10,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.5786135354644537,Medium,0.8723626743528133,206,46,1,1,1,1,4,15,2
2025-10-01,EQ-002,Excavator,CAT 390F,2023,Maintenance,10710,0,1.5586805611754624,-0.6831039168208598,ROM,2.0563757000275498,23,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.356113872155031,Medium,2.7757585759990957,206,47,1,1,1,1,3,15,2
2025-10-02,EQ-002,Excavator,CAT 390F,2023,Maintenance,10768,0,-1.1503786920140513,-0.6831039168208598,Workshop,2.41540148268456,12,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6982289718783887,Medium,1.1651928130676261,206,48,1,1,1,1,5,15,2
2025-10-03,EQ-002,Excavator,CAT 390F,2023,Maintenance,10975,0,0.7974459234651975,-0.6831039168208598,Pit A,-0.42813117838181847,10,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.5786135354644537,Medium,0.8723626743528133,206,49,1,1,1,1,0,15,2
2025-10-04,EQ-002,Excavator,CAT 390F,2023,Operational,10690,4,-1.6996239369442425,1.8456254645510566,ROM,-0.4523623898097382,0,OP-098,-1.4177040811548094,0.17173091465861415,5.137163101382112,-0.6201736729460423,1.8739813727668688,Medium,-0.59178801922125,210,50,1,1,1,2,3,97,2
2025-10-05,EQ-002,Excavator,CAT 390F,2023,Operational,10648,9,0.6680498005994382,1.4620101714017564,Workshop,-0.4523623898097382,0,OP-062,-1.4177040811548094,1.0764596357869232,0.5446344795343776,-0.6201736729460423,1.5926458663212935,Medium,-0.59178801922125,219,51,1,1,1,2,5,61,2
2025-10-06,EQ-002,Excavator,CAT 390F,2023,Operational,10864,15,1.2145419365324857,1.227143665391981,Pit A,-0.4523623898097382,0,OP-012,-1.4177040811548094,2.162134101140894,0.2721427431785467,-0.6201736729460423,1.4203996378852273,Medium,-0.59178801922125,234,52,1,1,1,2,0,11,2
2025-10-07,EQ-002,Excavator,CAT 390F,2023,Standby,11141,0,0.3170284034636018,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,53,1,1,1,3,0,15,2
2025-10-08,EQ-002,Excavator,CAT 390F,2023,Standby,10888,0,0.808458359453773,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,54,1,1,1,3,2,15,2
2025-10-09,EQ-002,Excavator,CAT 390F,2023,Standby,11395,0,-1.5192952976313225,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,55,1,1,1,3,2,15,2
2025-10-10,EQ-002,Excavator,CAT 390F,2023,Standby,10800,0,0.2220461430621401,-0.6831039168208598,Stockpile,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,56,1,1,1,3,4,15,2
2025-10-11,EQ-002,Excavator,CAT 390F,2023,Standby,11323,0,0.26196622352072546,-0.6831039168208598,Pit A,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,57,1,1,1,3,0,15,2
2025-10-12,EQ-002,Excavator,CAT 390F,2023,Standby,11400,0,0.41201066386506346,-0.6831039168208598,ROM,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,58,1,1,1,3,3,15,2
2025-10-13,EQ-002,Excavator,CAT 390F,2023,Standby,11420,0,0.1119217831763875,-0.6831039168208598,Pit C,-0.4523623898097382,0,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,0.01946364660522102,Medium,-0.59178801922125,234,59,1,1,1,3,2,15,2
2025-10-14,EQ-002,Excavator,CAT 390F,2023,Maintenance,11440,0,0.9323482643252445,-0.6831039168208598,Stockpile,2.954545936955774,11,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.6384212536714212,Medium,1.0187777437102195,234,60,1,1,1,1,4,15,2
2025-10-15,EQ-002,Excavator,CAT 390F,2023,Maintenance,11216,0,-0.5502009306366998,-0.6831039168208598,Workshop,1.0661268596732307,2,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,-0.6201736729460423,-0.10015178980871393,Medium,-0.2989578805064374,234,61,1,1,1,1,5,15,2
2025-10-16,EQ-002,Excavator,CAT 390F,2023,Maintenance,10984,0,-1.5633450415856236,-0.6831039168208598,Pit A,2.8483324601967257,14,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.8178444082923236,Medium,1.4580229517824388,234,62,1,1,1,1,0,15,2
2025-10-17,EQ-002,Excavator,CAT 390F,2023,Maintenance,11311,0,1.0383429607152812,-0.6831039168208598,Stockpile,3.234820282472045,5,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.2795749444296164,Medium,0.14028732756578166,234,63,1,1,1,1,4,15,2
2025-10-18,EQ-002,Excavator,CAT 390F,2023,Maintenance,10816,0,-1.1324834835326165,-0.6831039168208598,Workshop,1.8455641606046482,7,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.39919038084355135,Medium,0.43311746628059433,234,64,1,1,1,1,5,15,2
2025-10-19,EQ-002,Excavator,CAT 390F,2023,Maintenance,11345,0,-1.5468263876027606,-0.6831039168208598,Pit A,0.46236584159423105,8,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.4589980990505188,Medium,0.5795325356380006,234,65,1,1,1,1,0,15,2
2025-10-20,EQ-002,Excavator,CAT 390F,2023,Maintenance,11692,0,-0.963167280208272,-0.6831039168208598,Pit A,0.32020940121710206,16,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-0.9374598447062586,Medium,1.7508530904972512,234,66,1,1,1,1,0,15,2
2025-10-21,EQ-002,Excavator,CAT 390F,2023,Maintenance,11245,0,1.381105030859686,-0.6831039168208598,Pit C,1.5168273922325373,23,OP-016,-1.4177040811548094,-0.5520520622440328,-0.5732389368585266,1.61245154965971,-1.356113872155031,Medium,2.7757585759990957,234,67,1,1,1,1,2,15,2
