date,coal_mined_ton,coal_hauled_ton,coal_stockpiled_ton,coal_shipped_ton,overburden_removed_bcm,strip_ratio,active_pits,working_hours,rain_delay_hours,blast_events,safety_incidents,workforce_present,average_ore_grade_pct,ash_content_pct,moisture_content_pct,operational_efficiency_pct,haul_efficiency_pct,year,month,day_of_week,is_weekend,week_of_year,overall_efficiency,production_rate_tph,ob_efficiency,cumulative_production,production_ma7,production_ma30,production_std7,weather_delay_ratio,target_achievement_pct,production_lag1,production_lag7,production_momentum,quality_consistency
2024-02-07,14435,13671,931,8896,23173,6.64,4,18,0,2,0,510,5759.0,12.1,19.9,75.0,94.70730862487011,2024,2,2,0,6,84.85365431243505,801.9444444444445,1287.388888888889,1059717,13048.285714285714,12763.733333333334,1427.5511332681683,0.0,120.29166666666666,13476.0,13629.0,959.0,93.26297784821432
2024-02-08,15121,14335,1585,1868,29561,7.0,4,21,4,2,0,559,5731.0,9.2,13.8,70.8,94.80193108921368,2024,2,3,0,6,82.80096554460684,720.047619047619,1407.6666666666667,1074838,13009.857142857143,12884.933333333332,1355.8266148456462,0.19047619047619047,126.00833333333334,14435.0,15390.0,686.0,93.26297784821432
2024-02-09,12283,11820,553,7214,15726,9.15,4,21,1,0,0,531,6196.0,9.1,18.5,83.3,96.23056256614834,2024,2,4,0,6,89.76528128307416,584.9047619047619,748.8571428571429,1087121,13088.285714285714,12808.966666666667,1283.6826859061518,0.047619047619047616,102.35833333333333,15121.0,11734.0,-2838.0,93.26297784821432
2024-02-10,12437,11415,1612,4675,16933,9.08,4,18,2,2,0,586,5544.0,14.0,12.3,66.7,91.78258422449144,2024,2,5,1,6,79.24129211224573,690.9444444444445,940.7222222222222,1099558,13151.714285714286,12755.466666666667,1230.4069400386327,0.1111111111111111,103.64166666666668,12283.0,11993.0,154.0,93.26297784821432
2024-02-11,12863,12535,1918,954,24175,7.26,3,20,4,1,0,486,5720.0,12.8,12.6,66.7,97.45005053253519,2024,2,6,1,6,82.0750252662676,643.15,1208.75,1112421,13298.142857142857,12762.1,1102.3330453438903,0.2,107.19166666666666,12437.0,11838.0,426.0,93.26297784821432
2024-02-12,14987,14081,723,317,17396,9.22,4,19,2,0,0,455,6021.0,14.1,14.0,70.8,93.954760792687,2024,2,0,0,7,82.3773803963435,788.7894736842105,915.578947368421,1127408,13657.42857142857,12774.933333333332,1194.2188321440958,0.10526315789473684,124.89166666666667,12863.0,12472.0,2124.0,93.26297784821432
2024-02-13,12165,11104,1280,362,17604,8.59,3,21,2,1,0,582,6381.0,14.1,12.2,79.2,91.27825729551994,2024,2,1,0,7,85.23912864775997,579.2857142857143,838.2857142857143,1139573,13470.142857142857,12796.5,1323.2439216525677,0.09523809523809523,101.375,14987.0,13476.0,-2822.0,93.26297784821432
2024-02-14,14884,13549,862,3741,24766,6.98,3,23,4,0,0,462,6117.0,14.9,17.1,79.2,91.03063692555764,2024,2,2,0,7,85.11531846277882,647.1304347826087,1076.7826086956522,1154457,13534.285714285714,12925.566666666668,1387.1487200111462,0.17391304347826086,124.03333333333333,12165.0,14435.0,2719.0,93.26297784821432
2024-02-15,12581,11961,1355,1007,20445,7.35,4,19,0,1,0,509,5679.0,13.3,18.3,79.2,95.07193386853191,2024,2,3,0,7,87.13596693426595,662.1578947368421,1076.0526315789473,1167038,13171.42857142857,12903.833333333334,1225.732686619563,0.0,104.84166666666668,14884.0,15121.0,-2303.0,93.26297784821432
2024-02-16,12231,11762,1847,1040,29859,6.7,3,23,0,1,0,499,6490.0,12.7,15.6,95.8,96.16548115444363,2024,2,4,0,7,95.98274057722182,531.7826086956521,1298.2173913043478,1179269,13164.0,12837.633333333333,1232.1551579786235,0.0,101.925,12581.0,12283.0,-350.0,93.26297784821432
2024-02-17,14159,13416,959,5126,23220,6.57,3,20,2,1,0,478,6444.0,8.7,18.8,75.0,94.7524542693693,2024,2,5,1,7,84.87622713468465,707.95,1161.0,1193428,13410.0,12900.866666666667,1234.7146768923274,0.1,117.99166666666667,12231.0,12437.0,1928.0,93.26297784821432
2024-02-18,13668,13204,1598,7027,16823,6.75,3,21,5,2,0,530,6463.0,8.2,17.9,66.7,96.60520924787825,2024,2,6,1,7,81.65260462393913,650.8571428571429,801.0952380952381,1207096,13525.0,12972.8,1212.566286847853,0.23809523809523808,113.9,14159.0,12863.0,-491.0,93.26297784821432
2024-02-19,15224,14745,583,1682,29264,7.83,4,18,1,1,0,513,6368.0,13.0,16.5,70.8,96.8536521282186,2024,2,0,0,8,83.8268260641093,845.7777777777778,1625.7777777777778,1222320,13558.857142857143,13061.3,1262.4734226339708,0.05555555555555555,126.86666666666666,13668.0,14987.0,1556.0,93.26297784821432
2024-02-20,13443,12682,1583,6573,15984,9.11,2,20,5,1,0,580,6297.0,10.1,19.3,62.5,94.33906122145355,2024,2,1,0,8,78.41953061072678,672.15,799.2,1235763,13741.42857142857,13083.033333333333,1110.5774559724655,0.25,112.02499999999999,15224.0,12165.0,-1781.0,93.26297784821432
2024-02-21,15460,14143,1026,3224,25445,8.29,3,21,3,0,0,512,6152.0,10.3,16.7,75.0,91.48124191461837,2024,2,2,0,8,83.24062095730918,736.1904761904761,1211.6666666666667,1251223,13823.714285714286,13135.7,1224.8071568326823,0.14285714285714285,128.83333333333334,13443.0,14884.0,2017.0,93.26297784821432
2024-02-22,13287,13004,1220,4167,27052,6.72,3,23,5,2,0,482,6453.0,14.4,17.8,75.0,97.87009859260932,2024,2,3,0,8,86.43504929630467,577.695652173913,1176.1739130434783,1264510,13924.57142857143,13128.9,1130.8870938549107,0.21739130434782608,110.72500000000001,15460.0,12581.0,-2173.0,93.26297784821432
2024-02-23,14572,13284,1087,3117,20791,6.56,3,23,3,0,0,546,6018.0,8.6,14.8,83.3,91.16113093604173,2024,2,4,0,8,87.23056546802087,633.5652173913044,903.9565217391304,1279082,14259.0,13238.133333333333,860.3793736873573,0.13043478260869565,121.43333333333332,13287.0,12231.0,1285.0,93.26297784821432
2024-02-24,11660,10567,1417,3174,25433,9.43,3,23,1,1,0,555,5667.0,8.7,17.1,91.7,90.62607204116638,2024,2,5,1,8,91.16303602058319,506.95652173913044,1105.7826086956522,1290742,13902.0,13256.9,1309.8456652089412,0.043478260869565216,97.16666666666667,14572.0,14159.0,-2912.0,93.26297784821432
2024-02-25,14398,12994,1273,3144,25462,8.12,3,21,1,1,0,560,6315.0,8.6,19.2,83.3,90.2486456452285,2024,2,6,1,8,86.77432282261425,685.6190476190476,1212.4761904761904,1305140,14006.285714285714,13310.566666666668,1317.1500438808116,0.047619047619047616,119.98333333333333,11660.0,13668.0,2738.0,93.26297784821432
2024-02-26,13752,13275,909,894,15514,6.62,3,23,2,1,0,536,6150.0,11.4,16.9,87.5,96.53141361256544,2024,2,0,0,9,92.01570680628272,597.9130434782609,674.5217391304348,1318892,13796.0,13315.366666666667,1202.8852813132219,0.08695652173913043,114.6,14398.0,15224.0,-646.0,93.26297784821432
2024-02-27,12863,12060,1184,1927,26996,8.87,4,20,3,1,0,599,5832.0,11.8,15.9,70.8,93.75728834641997,2024,2,1,0,9,82.27864417320998,643.15,1349.8,1331755,13713.142857142857,13344.266666666666,1250.2946890728601,0.15,107.19166666666666,13752.0,13443.0,-889.0,93.26297784821432
2024-02-28,11856,11052,944,6236,21078,7.11,4,21,0,1,1,473,5925.0,10.4,15.0,87.5,93.21862348178138,2024,2,2,0,9,90.35931174089069,564.5714285714286,1003.7142857142857,1343611,13198.285714285714,13362.333333333334,1149.010112268485,0.0,98.8,12863.0,15460.0,-1007.0,93.26297784821432
2024-02-29,15542,14037,1446,4703,21563,6.59,3,21,1,2,0,455,6155.0,14.9,14.3,83.3,90.31656157508687,2024,2,3,0,9,86.80828078754342,740.0952380952381,1026.8095238095239,1359153,13520.42857142857,13480.1,1453.73310906127,0.047619047619047616,129.51666666666665,11856.0,13287.0,3686.0,93.26297784821432
2024-03-01,13216,12300,1029,2958,22904,6.89,3,19,3,1,1,568,5913.0,8.5,15.5,66.7,93.06900726392251,2024,3,4,0,9,79.88450363196125,695.578947368421,1205.4736842105262,1372369,13326.714285714286,13466.333333333334,1378.661030890202,0.15789473684210525,110.13333333333333,15542.0,14572.0,-2326.0,94.14033632361507
2024-03-02,12133,11312,513,4599,17278,7.58,3,23,0,2,0,477,5758.0,12.6,14.6,95.8,93.23333058600511,2024,3,5,1,9,94.51666529300255,527.5217391304348,751.2173913043479,1384502,13394.285714285714,13357.766666666666,1292.2392340798333,0.0,101.10833333333333,13216.0,11660.0,-1083.0,94.14033632361507
2024-03-03,14932,13595,800,7062,18374,7.2,3,20,5,1,0,542,5837.0,13.8,15.4,62.5,91.04607554245915,2024,3,6,1,9,76.77303777122958,746.6,918.7,1399434,13470.57142857143,13464.366666666667,1374.5108047523477,0.25,124.43333333333332,12133.0,14398.0,2799.0,94.14033632361507
2024-03-04,12759,12113,1012,575,22029,7.0,2,20,4,2,0,498,6344.0,13.6,16.7,66.7,94.93690728113489,2024,3,0,0,10,80.81845364056744,637.95,1101.45,1412193,13328.714285714286,13489.9,1391.7583260376907,0.2,106.325,14932.0,13752.0,-2173.0,94.14033632361507
2024-03-05,15324,14043,1456,1939,18953,9.46,2,22,3,1,0,568,5725.0,9.3,12.7,79.2,91.64056382145654,2024,3,1,0,10,85.42028191072828,696.5454545454545,861.5,1427517,13680.285714285714,13606.1,1555.6887771751008,0.13636363636363635,127.69999999999999,12759.0,12863.0,2565.0,94.14033632361507
2024-03-06,12157,11509,1535,4585,23467,9.46,4,20,5,1,0,478,6368.0,11.2,16.1,62.5,94.66973759973678,2024,3,2,0,10,78.58486879986839,607.85,1173.35,1439674,13723.285714285714,13595.6,1500.024634718341,0.25,101.30833333333334,15324.0,11856.0,-3167.0,94.14033632361507
2024-03-07,13753,13111,650,6527,20757,7.42,3,19,3,2,0,534,5594.0,12.7,15.6,66.7,95.33192757943722,2024,3,3,0,10,81.01596378971861,723.8421052631579,1092.4736842105262,1453427,13467.714285714286,13604.833333333334,1273.8646859440103,0.15789473684210525,114.60833333333333,12157.0,15542.0,1596.0,94.14033632361507
2024-03-08,15324,14008,1716,5238,25666,8.55,3,19,0,1,0,562,5530.0,14.5,17.5,79.2,91.41216392586792,2024,3,4,0,10,85.30608196293396,806.5263157894736,1350.842105263158,1468751,13768.857142857143,13634.466666666667,1442.4524750774735,0.0,127.69999999999999,13753.0,13216.0,1571.0,94.14033632361507
2024-03-09,14530,13327,1576,9519,28380,8.23,3,21,1,1,0,512,6477.0,10.8,19.0,83.3,91.7205781142464,2024,3,5,1,10,87.5102890571232,691.9047619047619,1351.4285714285713,1483281,14111.285714285714,13614.766666666666,1262.7036752257234,0.047619047619047616,121.08333333333334,15324.0,12133.0,-794.0,94.14033632361507
2024-03-10,14969,14151,988,7114,24539,8.45,3,23,3,1,0,531,6378.0,10.2,19.0,83.3,94.53537310441578,2024,3,6,1,10,88.9176865522079,650.8260869565217,1066.9130434782608,1498250,14116.57142857143,13704.3,1266.7826513314205,0.13043478260869565,124.74166666666666,14530.0,14932.0,439.0,94.14033632361507
2024-03-11,13285,12272,954,9816,17772,7.47,3,22,2,0,0,498,6046.0,11.1,12.1,83.3,92.37485886337976,2024,3,0,0,11,87.83742943168988,603.8636363636364,807.8181818181819,1511535,14191.714285714286,13732.566666666668,1185.8481794740337,0.09090909090909091,110.70833333333334,14969.0,12759.0,-1684.0,94.14033632361507
2024-03-12,14160,12934,1473,9153,17989,8.0,2,19,1,1,0,461,5649.0,11.7,14.0,75.0,91.34180790960453,2024,3,1,0,11,83.17090395480227,745.2631578947369,946.7894736842105,1525695,14025.42857142857,13775.8,1077.2490979562706,0.05263157894736842,118.0,13285.0,15324.0,875.0,94.14033632361507
2024-03-13,13703,12765,842,5445,25737,8.65,4,22,4,2,0,529,6147.0,14.3,13.9,75.0,93.15478362402393,2024,3,2,0,11,84.07739181201197,622.8636363636364,1169.8636363636363,1539398,14246.285714285714,13733.0,734.1983642689573,0.18181818181818182,114.19166666666666,14160.0,12157.0,-457.0,94.14033632361507
2024-03-14,15567,14085,1288,140,27757,7.08,3,22,3,0,0,476,6430.0,11.7,16.6,79.2,90.47986124494122,2024,3,3,0,11,84.8399306224706,707.5909090909091,1261.6818181818182,1554965,14505.42857142857,13846.4,843.1245177202003,0.13636363636363635,129.725,13703.0,13753.0,1864.0,94.14033632361507
2024-03-15,12101,11585,501,6787,17137,6.87,4,21,1,2,0,520,5795.0,13.6,13.5,83.3,95.73588959590117,2024,3,4,0,11,89.51794479795058,576.2380952380952,816.047619047619,1567066,14045.0,13753.633333333333,1146.9096157355405,0.047619047619047616,100.84166666666667,15567.0,15324.0,-3466.0,94.14033632361507
2024-03-16,15529,14503,1908,5291,20495,8.08,4,20,4,2,0,470,6384.0,9.6,13.7,66.7,93.39300663275164,2024,3,5,1,11,80.04650331637582,776.45,1024.75,1582595,14187.714285714286,13851.9,1272.587222195482,0.2,129.40833333333333,12101.0,14530.0,3428.0,94.14033632361507
2024-03-17,14259,13301,1181,6295,19815,8.17,4,22,3,1,0,549,5924.0,12.7,12.8,79.2,93.28143628585454,2024,3,6,1,11,86.24071814292728,648.1363636363636,900.6818181818181,1596854,14086.285714285714,13919.5,1227.431561471032,0.13636363636363635,118.825,15529.0,14969.0,-1270.0,94.14033632361507
2024-03-18,14312,13398,741,9776,15482,9.11,2,22,0,1,0,592,5730.0,9.4,17.1,91.7,93.61375069871437,2024,3,0,0,12,92.6568753493572,650.5454545454545,703.7272727272727,1611166,14233.0,13924.6,1175.9919217409508,0.0,119.26666666666668,14259.0,13285.0,53.0,94.14033632361507
2024-03-19,12793,12160,940,7421,20016,9.46,4,22,1,2,0,574,6218.0,12.8,19.9,87.5,95.05198155241148,2024,3,1,0,12,91.27599077620573,581.5,909.8181818181819,1623959,14037.714285714286,13895.433333333332,1297.3728215494637,0.045454545454545456,106.60833333333332,14312.0,14160.0,-1519.0,94.14033632361507
2024-03-20,12261,11137,1741,1125,25793,9.22,2,23,3,0,0,580,5901.0,10.6,14.7,83.3,90.83272163771308,2024,3,2,0,12,87.06636081885654,533.0869565217391,1121.4347826086957,1636220,13831.714285714286,13796.666666666666,1463.254673013287,0.13043478260869565,102.175,12793.0,13703.0,-532.0,94.14033632361507
2024-03-21,14285,13362,1327,3713,20051,8.9,4,22,5,1,0,493,5824.0,10.3,17.4,70.8,93.53867693384669,2024,3,3,0,12,82.16933846692334,649.3181818181819,911.4090909090909,1650505,13648.57142857143,13824.733333333334,1278.4201001161314,0.22727272727272727,119.04166666666667,12261.0,15567.0,2024.0,94.14033632361507
2024-03-22,15845,15099,1732,3874,25593,7.84,3,21,1,0,0,480,6255.0,9.2,15.3,83.3,95.2918901861786,2024,3,4,0,12,89.2959450930893,754.5238095238095,1218.7142857142858,1666350,14183.42857142857,13837.566666666668,1305.9456161651324,0.047619047619047616,132.04166666666666,14285.0,12101.0,1560.0,94.14033632361507
2024-03-23,13479,13017,1535,3719,22123,7.92,3,22,3,2,0,454,6237.0,13.4,13.9,79.2,96.57244602715335,2024,3,5,1,12,87.88622301357668,612.6818181818181,1005.5909090909091,1679829,13890.57142857143,13843.966666666667,1177.4452368217674,0.13636363636363635,112.325,15845.0,15529.0,-2366.0,94.14033632361507
2024-03-24,14510,13166,905,7121,27743,8.77,2,22,3,1,0,591,5618.0,9.6,14.7,79.2,90.73742246726395,2024,3,6,1,12,84.96871123363198,659.5454545454545,1261.0454545454545,1694339,13926.42857142857,13841.9,1194.2372540863062,0.13636363636363635,120.91666666666667,13479.0,14259.0,1031.0,94.14033632361507
2024-03-25,13306,12344,1260,2496,20962,8.98,3,19,3,1,0,599,5997.0,14.9,18.8,66.7,92.77017886667669,2024,3,0,0,13,79.73508943333835,700.3157894736842,1103.2631578947369,1707645,13782.714285714286,13896.766666666666,1200.6182732639143,0.15789473684210525,110.88333333333334,14510.0,14312.0,-1204.0,94.14033632361507
2024-03-26,12593,12271,541,8785,20548,7.64,3,23,5,1,0,456,5805.0,8.6,15.2,75.0,97.44302390216787,2024,3,1,0,13,86.22151195108393,547.5217391304348,893.3913043478261,1720238,13754.142857142857,13836.6,1230.1136029613126,0.21739130434782608,104.94166666666666,13306.0,12793.0,-713.0,94.14033632361507
2024-03-27,12448,11895,1989,7373,20907,8.22,3,18,1,0,0,482,6423.0,11.4,16.9,70.8,95.55751928020567,2024,3,2,0,13,83.17875964010284,691.5555555555555,1161.5,1732686,13780.857142857143,13793.133333333333,1193.776560412568,0.05555555555555555,103.73333333333335,12593.0,12261.0,-145.0,94.14033632361507
2024-03-28,14896,13614,1398,2530,16960,8.98,2,22,1,0,0,474,5733.0,8.6,18.2,87.5,91.3936627282492,2024,3,3,0,13,89.44683136412459,677.0909090909091,770.9090909090909,1747582,13868.142857142857,13860.9,1257.4224202141165,0.045454545454545456,124.13333333333334,12448.0,14285.0,2448.0,94.14033632361507
2024-03-29,12235,11593,1042,845,26795,7.82,4,23,4,2,0,509,5865.0,10.7,16.5,79.2,94.75275847977115,2024,3,4,0,13,86.97637923988557,531.9565217391304,1165.0,1759817,13352.42857142857,13873.533333333333,1031.5142359888275,0.17391304347826086,101.95833333333333,14896.0,15845.0,-2661.0,94.14033632361507
2024-03-30,12523,11482,881,3850,15689,6.67,4,18,2,0,0,522,6283.0,9.9,13.4,66.7,91.68729537650722,2024,3,5,1,13,79.1936476882536,695.7222222222222,871.6111111111111,1772340,13215.857142857143,13772.9,1074.360186121865,0.1111111111111111,104.35833333333333,12235.0,13479.0,288.0,94.14033632361507
2024-03-31,14593,13855,1284,1382,16403,7.42,3,19,4,2,0,456,6026.0,11.4,13.4,62.5,94.94278078530802,2024,3,6,1,13,78.721390392654,768.0526315789474,863.3157894736842,1786933,13227.714285714286,13818.8,1091.3471360793367,0.21052631578947367,121.60833333333333,12523.0,14510.0,2070.0,94.14033632361507
2024-04-01,13099,12799,1706,4481,28885,7.94,3,23,4,1,0,569,6035.0,9.5,12.1,79.2,97.70974883578899,2024,4,0,0,14,88.4548744178945,569.5217391304348,1255.8695652173913,1800032,13198.142857142857,13851.0,1091.676757496074,0.17391304347826086,109.15833333333333,14593.0,13306.0,-1494.0,93.82645702342771
2024-04-02,12506,12231,837,4268,15671,7.96,4,18,3,2,0,501,5766.0,9.0,13.0,62.5,97.8010554933632,2024,4,1,0,14,80.1505277466816,694.7777777777778,870.6111111111111,1812538,13185.714285714286,13770.133333333333,1100.1766091989828,0.16666666666666666,104.21666666666667,13099.0,12593.0,-593.0,93.82645702342771
2024-04-03,15042,13830,1093,4839,22394,7.63,2,23,1,0,1,562,6455.0,13.5,14.5,91.7,91.9425608296769,2024,4,2,0,14,91.82128041483845,654.0,973.6521739130435,1827580,13556.285714285714,13846.233333333334,1238.4562587196588,0.043478260869565216,125.35000000000001,12506.0,12448.0,2536.0,93.82645702342771
2024-04-04,14324,13393,528,9312,22177,9.29,2,21,2,2,0,528,6389.0,11.2,19.1,79.2,93.50041887740855,2024,4,3,0,14,86.35020943870427,682.0952380952381,1056.047619047619,1841904,13474.57142857143,13812.9,1151.1192896688037,0.09523809523809523,119.36666666666666,15042.0,14896.0,-718.0,93.82645702342771
2024-04-05,11954,11703,586,9223,19940,6.61,4,20,0,0,0,466,6457.0,13.2,14.8,83.3,97.9002844236239,2024,4,4,0,14,90.60014221181194,597.7,997.0,1853858,13434.42857142857,13806.133333333333,1205.1814326956248,0.0,99.61666666666666,14324.0,12235.0,-2370.0,93.82645702342771
2024-04-06,12731,11814,898,5330,20510,8.85,4,20,1,0,0,545,5569.0,11.0,12.7,79.2,92.79710941795616,2024,4,5,1,14,85.99855470897808,636.55,1025.5,1866589,13464.142857142857,13772.066666666668,1181.2918674868072,0.05,106.09166666666667,11954.0,12523.0,777.0,93.82645702342771
2024-04-07,13618,13235,859,2376,18009,8.5,4,18,3,1,0,554,6144.0,11.7,12.3,62.5,97.18754589513878,2024,4,6,1,14,79.84377294756939,756.5555555555555,1000.5,1880207,13324.857142857143,13715.2,1079.062313395511,0.16666666666666666,113.48333333333333,12731.0,14593.0,887.0,93.82645702342771
2024-04-08,15464,14905,1151,5978,20607,6.84,2,22,3,1,0,464,5611.0,12.2,12.8,79.2,96.38515261251939,2024,4,0,0,15,87.79257630625969,702.9090909090909,936.6818181818181,1895671,13662.714285714286,13746.333333333334,1336.1724831629679,0.13636363636363635,128.86666666666667,13618.0,13099.0,1846.0,93.82645702342771
2024-04-09,13054,12323,1484,2461,29291,6.86,4,23,0,0,0,481,5817.0,14.2,14.1,95.8,94.40018385169296,2024,4,1,0,15,95.10009192584647,567.5652173913044,1273.5217391304348,1908725,13741.0,13682.5,1271.599124462312,0.0,108.78333333333335,15464.0,12506.0,-2410.0,93.82645702342771
2024-04-10,13737,13062,1521,301,22527,8.17,4,21,2,1,0,538,6437.0,8.3,13.3,79.2,95.08626337628303,2024,4,2,0,15,87.14313168814152,654.1428571428571,1072.7142857142858,1922462,13554.57142857143,13697.566666666668,1137.6812466801096,0.09523809523809523,114.475,13054.0,15042.0,683.0,93.82645702342771
2024-04-11,12060,11554,782,9678,19082,6.95,2,23,2,0,0,452,5798.0,12.0,17.5,87.5,95.80431177446103,2024,4,3,0,15,91.65215588723052,524.3478260869565,829.6521739130435,1934522,13231.142857142857,13627.566666666668,1202.4553253754614,0.08695652173913043,100.49999999999999,13737.0,14324.0,-1677.0,93.82645702342771
2024-04-12,15077,14336,1651,3300,28422,6.98,3,18,3,0,0,581,5599.0,10.8,18.4,62.5,95.0852291569941,2024,4,4,0,15,78.79261457849705,837.6111111111111,1579.0,1949599,13677.285714285714,13673.366666666667,1228.697374496757,0.16666666666666666,125.64166666666668,12060.0,11954.0,3017.0,93.82645702342771
2024-04-13,12354,11667,801,9114,26329,7.57,2,18,3,1,0,507,5535.0,13.2,13.6,62.5,94.439048081593,2024,4,5,1,15,78.4695240407965,686.3333333333334,1462.7222222222222,1961953,13623.42857142857,13566.266666666666,1284.1020023272838,0.16666666666666666,102.95,15077.0,12731.0,-2723.0,93.82645702342771
2024-04-14,15422,14333,1086,3983,16778,9.03,3,20,4,1,0,574,6143.0,13.5,13.7,66.7,92.93865905848787,2024,4,6,1,15,79.81932952924393,771.1,838.9,1977375,13881.142857142857,13676.966666666667,1452.7801426427618,0.2,128.51666666666665,12354.0,13618.0,3068.0,93.82645702342771
2024-04-15,12085,11517,1321,2023,19966,6.51,3,23,3,0,0,466,6088.0,11.4,17.1,83.3,95.29995862639636,2024,4,0,0,16,89.29997931319818,525.4347826086956,868.0869565217391,1989460,13398.42857142857,13562.166666666666,1399.5845642121615,0.13043478260869565,100.70833333333333,15422.0,15464.0,-3337.0,93.82645702342771
